"","Satisfaccion_con_pisos","Satisfaccion_con_muros_y_techos","Satisfaccion_con_pintura_y_recubrimientos","Satisfaccion_con_iluminacion_natural","Satisfaccion_con_ventilacion_natural","Satisfaccion_con_proteccion_contra_exterior","Satisfaccion_con_tamano_de_dormitorios","Satisfaccion_con_tamano_de_banos","Satisfaccion_con_tamano_de_cocina","Satisfaccion_con_tamano_de_sala_comedor","Satisfaccion_con_tamano_de_patio","D1","IndiceSatisfaccion"
"35770",4,3,2,5,5,4,4,3,3,5,5,-0.500757888788635,48.5390804546651
"35771",2,3,2,5,5,2,2,4,5,2,4,-1.0378388661325,34.0877084625323
"35772",3,3,3,5,3,3,3,3,3,2,5,-1.2852020580121,27.4318452802383
"35773",3,4,4,5,3,4,4,2,5,2,5,-0.679128145290239,43.7396274154142
"35774",3,4,2,5,4,4,3,2,3,4,4,-1.25382019919977,28.2762447928489
"35775",3,4,2,3,3,3,3,3,3,3,3,-1.7429818009908,15.11425140647
"35776",3,4,3,5,4,4,4,3,3,3,5,-0.947966692280586,36.5059214897348
"35777",2,3,4,5,5,5,3,3,3,3,3,-0.898368170143551,37.8404813119931
"35778",3,3,3,4,4,5,3,2,3,2,2,-1.38856103028105,24.6507395997315
"35779",2,2,2,2,4,3,3,4,5,3,5,-1.32769235972803,26.2885481201125
"35780",5,5,4,5,5,5,3,3,3,3,5,-0.0220023957278904,61.4210740745363
"35781",4,4,3,4,4,4,4,2,4,4,5,-0.959608538789977,36.1926714181822
"35782",3,4,2,4,4,3,3,4,2,2,5,-1.33776443536266,26.0175362655335
"35783",4,3,3,5,5,5,2,5,2,2,5,-0.432637345339408,50.3720169302028
"35784",5,4,3,5,5,5,5,5,5,4,5,0.685107792532222,80.4474645091979
"35785",2,3,2,5,5,3,3,3,3,3,4,-1.30098326615482,27.0072163714217
"35786",4,3,2,2,3,4,3,4,3,3,5,-1.42615696143911,23.6391364905641
"35787",5,5,4,5,5,5,5,5,5,2,5,0.908708960513342,86.4639569799445
"35788",3,3,2,5,5,2,3,4,4,2,5,-0.941578164813116,36.6778191938221
"35789",4,4,2,4,5,5,5,2,2,2,4,-0.762484279437386,41.4967430959137
"35790",5,4,2,5,5,3,4,4,5,2,5,-0.18999860684011,56.9007580654716
"35791",2,3,3,5,5,5,3,4,4,2,5,-0.590078147445285,46.135717947461
"35792",3,4,4,5,5,2,4,2,3,2,5,-0.840257039142132,39.4040920269699
"35793",4,4,4,3,3,3,2,2,2,2,5,-1.46927059085832,22.4790672962515
"35794",3,5,2,5,5,4,2,2,2,2,5,-0.846780614911609,39.2285605444925
"35795",3,3,2,5,5,4,2,4,4,2,5,-0.883541863249506,38.2394164544273
"35796",2,3,2,4,5,3,5,5,2,2,4,-0.933144016819285,36.9047589203012
"35797",5,4,4,4,3,5,2,2,2,2,3,-1.1184766044502,31.9179686985278
"35798",2,2,2,4,5,3,2,2,2,2,5,-1.56372649439925,19.9375187095304
"35799",5,4,3,3,5,4,2,2,4,2,5,-0.850281486619658,39.1343617151093
"35800",3,4,4,4,4,5,3,4,2,4,5,-0.825422273041061,39.8032547834002
"35801",4,4,4,4,4,4,3,4,4,2,5,-0.899242295519219,37.8169610021992
"35802",2,4,2,5,5,5,2,2,2,2,2,-1.1199445967781,31.8784690623331
"35803",3,3,3,5,5,2,4,3,5,5,5,-0.35152291017589,52.5545832952917
"35804",3,3,3,4,3,3,5,3,3,3,5,-1.18210822634554,30.2058167563384
"35805",4,5,2,5,5,5,4,4,4,4,5,-0.0394313736664149,60.9521082122972
"35806",5,5,5,5,5,5,5,4,5,5,5,1.1850554197521,93.8996801755756
"35807",5,5,4,5,4,4,3,5,3,3,5,-0.135355609391937,58.3710508447728
"35808",5,3,3,5,5,4,4,3,4,2,5,-0.457307579218547,49.7082087858826
"35809",4,4,2,5,5,4,4,4,3,3,5,-0.62918931583849,45.0833439715805
"35810",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"35811",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35812",4,4,5,5,5,5,5,5,5,2,5,0.685113725825973,80.4476241578147
"35813",3,3,2,5,4,4,4,4,4,3,5,-0.927106311104711,37.0672169758664
"35814",3,5,2,5,5,5,5,3,4,2,5,-0.0596791236290187,60.4072969472243
"35815",4,4,3,4,5,4,4,3,4,4,5,-0.702334968488911,43.1151956277567
"35816",2,2,2,4,2,3,3,2,2,2,4,-2.00965570454711,7.93879008228497
"35817",4,5,2,5,5,5,5,3,3,3,5,-0.0632397831968237,60.3114893909668
"35818",3,5,2,5,5,5,4,4,3,2,5,-0.283271871320644,54.3910310433101
"35819",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35820",3,3,4,4,4,4,4,2,4,4,4,-1.23736650027319,28.7189685791399
"35821",5,3,5,5,5,5,5,5,5,5,5,1.10592518027231,91.7705030592972
"35822",3,4,2,3,5,5,3,3,5,4,5,-0.556258318851784,47.0457165218509
"35823",4,3,2,5,5,4,5,5,5,5,5,0.343061361639761,71.2439357678633
"35824",3,3,4,5,5,4,3,5,4,5,5,-0.130206913436983,58.5095880927077
"35825",3,2,3,3,3,3,3,2,3,3,5,-1.67808009619406,16.8605777864879
"35826",2,2,2,5,5,3,3,3,3,3,5,-1.18467656969423,30.1367097004172
"35827",5,5,5,5,5,5,3,3,5,5,5,0.79169984919844,83.3155635990374
"35828",5,5,5,5,5,5,5,4,5,5,5,1.1850554197521,93.8996801755756
"35829",3,5,2,5,5,4,3,2,3,3,5,-0.723213034370209,42.5534242948396
"35830",3,4,5,2,5,4,3,2,4,5,2,-0.755643968775706,41.6807970432394
"35831",2,3,5,4,5,5,3,5,4,4,5,-0.214575389081069,56.2394644477191
"35832",3,3,3,5,4,3,3,4,5,3,5,-0.812519902184305,40.1504220983804
"35833",3,3,3,5,5,4,4,4,4,4,5,-0.589925255144424,46.1398318587848
"35834",4,3,2,4,3,4,4,5,4,5,5,-0.591552255189448,46.0960537622338
"35835",4,4,3,3,5,3,4,4,4,4,5,-0.764591221598365,41.4400510769843
"35836",3,5,4,5,5,5,3,5,4,4,4,-0.0262372399835491,61.3071260625066
"35837",5,4,3,5,5,5,5,4,5,2,5,0.385060230824748,72.374009830145
"35838",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35839",5,4,3,4,3,5,5,2,4,4,5,-0.389838264036681,51.5236224997877
"35840",3,3,2,5,5,4,5,5,5,5,5,0.25958693002335,68.9978683888128
"35841",4,4,4,4,4,5,4,4,4,2,5,-0.594427545979594,46.0186875948461
"35842",4,3,3,5,5,5,4,4,4,4,5,-0.288528179801223,54.2495982382722
"35843",3,3,5,5,5,4,5,4,4,4,5,-0.0876506630931793,59.6546597490343
"35844",5,5,5,4,5,5,5,5,5,2,5,0.898701246742827,86.1946769261177
"35845",4,4,3,5,5,5,4,5,4,5,5,0.266996951217989,69.1972516797327
"35846",2,3,3,5,5,4,3,3,3,3,4,-1.16535763284086,30.6565291591909
"35847",5,5,3,5,5,4,5,5,5,5,5,0.913085331452047,86.5817130857808
"35848",4,2,3,4,3,2,3,4,2,2,3,-1.71563891377116,15.8499733017122
"35849",5,4,3,5,5,4,5,2,5,5,2,0.118008160856168,65.1883730878587
"35850",3,3,3,3,3,3,3,3,3,3,4,-1.74421328326141,15.0811156054549
"35851",5,5,5,5,5,5,5,5,4,4,5,0.953736948717326,87.6755363041858
"35852",4,4,4,4,5,5,4,4,4,4,4,-0.499365356586026,48.5765496664224
"35853",3,2,2,4,3,4,3,3,3,3,5,-1.53744744977352,20.6446155264061
"35854",4,3,3,5,4,3,4,5,4,4,4,-0.751078757064944,41.8036343348921
"35855",3,2,2,5,4,4,4,2,2,2,5,-1.26525403900776,27.9685916095601
"35856",3,3,2,5,5,4,4,2,4,4,5,-0.781801688853214,40.9769647362834
"35857",5,4,5,5,5,5,5,5,5,5,5,1.2003027741985,94.3099445496568
"35858",3,4,4,4,4,4,4,4,4,4,4,-1.00786249283706,34.8942902253231
"35859",5,4,2,5,5,5,5,5,5,5,5,0.862788722572519,85.2283696691967
"35860",5,4,2,4,3,4,4,4,4,5,4,-0.701832971205217,43.1287029940418
"35861",4,4,3,5,5,4,5,5,5,4,3,0.0379930877010537,63.0353875308932
"35862",3,3,3,3,3,5,5,3,4,3,3,-1.08837336025509,32.7279642083017
"35863",5,5,5,5,5,5,5,5,5,4,5,1.17734105636682,93.6921078733234
"35864",3,5,3,4,4,3,5,5,5,5,5,0.130899267762541,65.5352373209129
"35865",4,4,4,5,5,5,5,5,4,4,4,0.154170625662346,66.1614055598912
"35866",4,4,4,5,3,5,2,4,3,2,5,-0.716779468323433,42.7265338632285
"35867",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35868",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35869",3,4,2,5,5,5,5,5,5,5,5,0.571887167676333,77.4010088796093
"35870",5,5,4,4,5,5,4,4,5,5,4,0.377566056989856,72.1723622231168
"35871",5,4,4,5,5,5,5,5,3,3,5,0.386600529272169,72.4154550251557
"35872",5,5,5,5,5,5,5,5,5,4,5,1.17734105636682,93.6921078733234
"35873",4,4,4,5,5,5,4,5,3,4,5,0.0309938202218829,62.8470564927801
"35874",4,4,4,5,5,5,5,5,5,4,5,0.563143579679704,77.1657429736929
"35875",3,2,3,4,4,4,3,4,3,3,4,-1.50402331894844,21.5439669621163
"35876",4,4,3,4,3,5,5,5,4,2,5,-0.30875336180625,53.7053942148701
"35877",5,4,4,5,5,4,4,5,4,3,5,0.0342024161054784,62.9333909835595
"35878",3,3,3,5,5,4,4,4,4,4,5,-0.589925255144424,46.1398318587848
"35879",3,4,3,3,4,3,3,3,3,2,4,-1.57274563645783,19.6948384016501
"35880",5,4,3,5,5,5,5,5,5,2,5,0.611776817678618,78.4743296545693
"35881",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35882",4,5,5,5,5,5,3,3,4,2,5,0.0529066931764218,63.4366716380576
"35883",5,4,5,5,5,5,4,5,5,4,5,0.744361263335236,82.0418124465129
"35884",4,3,2,5,5,3,3,3,5,2,5,-0.663648333975618,44.1561465645041
"35885",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35886",5,3,5,5,5,5,4,4,4,4,5,0.199662974905681,67.3854795625914
"35887",5,5,5,5,5,5,4,5,4,5,5,0.966657338332359,88.0231884543951
"35888",3,5,3,4,5,5,5,5,5,2,5,0.327035660419513,70.812728222748
"35889",4,5,3,4,5,4,5,3,5,4,5,-0.045751067807838,60.7820626237048
"35890",5,5,3,5,5,5,5,3,4,4,5,0.361303426319622,71.7347795581181
"35891",5,5,3,5,5,5,4,2,4,3,5,0.016288381448668,62.4513735790597
"35892",3,5,4,5,5,5,3,2,3,2,5,-0.363077460017309,52.2436821369863
"35893",5,5,5,5,5,5,4,3,3,3,5,0.260190831084816,69.0141177054966
"35894",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35895",2,2,2,2,2,2,2,2,2,2,2,-2.30469849623793,0
"35896",5,5,5,5,5,5,5,5,2,5,5,1.05420873447065,90.3789557360484
"35897",2,3,2,4,4,2,2,2,2,2,5,-1.7575686010881,14.7217607332322
"35898",5,4,2,5,4,3,3,5,5,5,4,-0.134881107982022,58.383818372715
"35899",3,5,3,5,5,5,5,4,3,5,5,0.302750634595075,70.1592849677604
"35900",5,4,3,5,5,4,5,5,4,3,5,0.170250066302336,66.5940590849948
"35901",4,4,4,5,5,5,5,3,4,4,5,0.027869981059638,62.7630025722699
"35902",4,4,3,4,5,5,3,3,4,3,5,-0.644635405428561,44.667732181355
"35903",4,4,3,5,5,5,4,5,4,5,4,0.0816281048501216,64.2094858350685
"35904",4,5,5,5,5,5,5,5,5,5,5,1.20434488332619,94.4187065894631
"35905",4,5,5,5,5,5,4,5,5,4,5,0.748403372462927,82.1505744863192
"35906",3,3,3,5,5,4,2,4,3,2,4,-1.09919578060274,32.436762641133
"35907",4,4,2,4,5,5,5,2,2,2,5,-0.577115433069519,46.4845089405779
"35908",4,4,4,5,5,5,5,5,5,5,5,0.797574529918853,83.4736351003696
"35909",2,2,2,4,5,3,2,2,2,2,5,-1.56372649439925,19.9375187095304
"35910",2,3,3,4,4,4,3,2,2,2,4,-1.67486411121392,16.9471110975332
"35911",5,5,4,5,5,5,3,3,3,4,5,0.0513285791257138,63.3942089291649
"35912",3,3,3,4,4,3,4,3,2,3,5,-1.37345280739388,25.0572603262007
"35913",4,4,2,3,4,4,2,3,4,3,5,-1.27138518161288,27.8036194242452
"35914",3,2,2,3,2,3,3,2,2,2,4,-2.02013679329696,7.65677280966504
"35915",4,4,3,5,4,5,2,2,2,2,5,-0.907202812684856,37.6027653787025
"35916",2,3,3,5,5,4,5,3,3,2,5,-0.671586120036044,43.9425625725324
"35917",4,4,3,4,4,3,2,3,3,3,5,-1.31221232160229,26.7050733720657
"35918",2,2,2,5,5,4,3,3,2,2,5,-1.15272502988074,30.9964377620026
"35919",5,2,2,5,5,5,4,2,2,2,5,-0.549329779476948,47.2321444611964
"35920",2,4,4,5,5,5,3,2,2,5,5,-0.371561295994846,52.0154054435202
"35921",4,4,3,4,4,4,3,4,3,3,5,-1.07174029713069,33.1755141918592
"35922",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35923",2,2,4,4,4,3,3,3,2,2,4,-1.68716545441581,16.6161157837677
"35924",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35925",2,3,4,5,5,5,3,5,3,2,5,-0.364933741348372,52.1937347116094
"35926",3,4,5,5,5,5,5,3,3,5,5,0.287092529498033,69.7379684233384
"35927",5,3,2,5,5,2,3,4,2,2,5,-0.784635774402755,40.9007072885955
"35928",2,3,3,5,5,4,3,3,4,2,5,-0.89295369528878,37.9861699391631
"35929",4,4,2,5,5,5,5,5,5,2,5,0.347599674199992,71.3660492773546
"35930",4,4,2,5,5,5,5,2,2,5,5,-0.0640446732063808,60.2898320144602
"35931",3,2,2,4,3,3,3,2,3,2,5,-1.66649657228185,17.1722585573521
"35932",3,2,3,3,5,5,3,5,5,5,5,-0.116847601276684,58.8690504414625
"35933",4,4,3,3,5,4,4,4,4,3,4,-0.944415429704734,36.6014761987829
"35934",5,5,4,5,5,5,4,5,4,2,4,0.278225445871868,69.4993795896754
"35935",2,3,2,5,5,4,4,2,3,2,5,-1.00002021025224,35.1053044814247
"35936",2,3,2,3,3,3,3,3,3,4,3,-1.82188087542461,12.9912943058169
"35937",5,4,2,3,5,4,5,3,4,4,5,-0.39848084889493,51.291074310541
"35938",3,4,4,5,5,4,5,5,4,3,5,-0.0351885781665918,61.0662701704393
"35939",4,3,2,4,4,4,3,4,3,4,5,-1.14953693640213,31.0822205894504
"35940",4,2,2,5,5,3,2,5,3,2,3,-1.03008863681043,34.2962458185032
"35941",5,5,5,4,5,5,5,5,4,5,4,0.797490217818221,83.4713664936211
"35942",3,2,2,4,4,4,4,4,4,3,5,-1.20147729578238,29.6846483676206
"35943",5,5,5,5,4,4,5,5,5,5,3,0.764984364146741,82.5967233706202
"35944",4,3,2,4,4,3,5,3,2,4,3,-1.2736517983232,27.7426310023383
"35945",4,5,4,5,5,4,3,3,3,5,5,-0.139590237641702,58.2571086448677
"35946",4,4,4,5,5,5,3,3,3,3,5,-0.440898751415132,50.1497252136562
"35947",5,4,5,5,5,4,5,5,5,5,5,0.98238013047171,88.4462455492199
"35948",4,3,4,5,5,4,4,5,5,5,5,0.263763731641755,69.1102546331058
"35949",3,4,4,5,5,5,4,4,4,5,5,0.042268843174966,63.1504363512898
"35950",4,4,2,4,4,5,4,4,3,4,5,-0.750344592936314,41.8233886724569
"35951",4,3,3,4,4,5,5,4,4,4,5,-0.479426514855326,49.1130490605503
"35952",3,3,3,5,5,4,3,3,3,3,5,-0.922136331111783,37.2009454687772
"35953",4,4,3,4,4,5,4,4,4,4,5,-0.606559481553248,45.6922505744427
"35954",4,4,2,5,5,4,3,3,3,3,4,-0.986403172135898,35.4717015268453
"35955",2,3,3,4,2,4,3,4,4,3,4,-1.53588234333012,20.6867282363604
"35956",5,5,5,4,4,5,5,5,5,5,5,0.999363110927747,88.9032108458109
"35957",5,4,3,5,5,4,5,4,3,3,5,-0.143501611735749,58.1518643252625
"35958",4,4,3,5,5,4,3,4,3,3,5,-0.659331401452474,44.2723033460483
"35959",4,3,4,5,5,5,5,4,4,4,5,0.0184452912501498,62.5094100897714
"35960",5,5,4,3,4,5,5,5,5,5,5,0.735728445816819,81.8095270695185
"35961",3,4,3,5,4,5,5,2,5,4,5,-0.174736823635605,57.3114106777505
"35962",5,4,5,5,5,5,4,5,4,4,5,0.520757155685744,76.0252408773753
"35963",3,3,2,3,2,3,2,2,2,2,4,-2.02771815062947,7.45277933449259
"35964",3,5,2,2,4,5,3,2,5,5,3,-0.64726209752577,44.5970551210851
"35965",4,3,2,5,5,4,5,4,4,4,5,-0.341690283102749,52.8191522476247
"35966",3,2,2,3,4,5,3,4,4,3,5,-1.13878030197948,31.3716520383055
"35967",3,4,5,2,5,3,4,5,3,3,5,-0.558816554166527,46.9768814453237
"35968",4,5,2,5,5,3,5,2,5,5,5,0.20818957449451,67.6149069072267
"35969",5,5,3,5,4,5,4,4,3,2,5,-0.142720357133439,58.1728857379634
"35970",2,3,3,4,4,3,4,4,3,3,4,-1.48479713170464,22.0612907839814
"35971",3,5,2,4,5,3,3,5,3,2,4,-0.830923328259754,39.6552365167549
"35972",3,2,2,5,5,3,4,4,4,3,2,-1.08970895104387,32.6920271333874
"35973",5,4,4,4,4,4,5,5,5,5,5,0.37467011379362,72.0944403562805
"35974",4,3,3,5,5,3,4,4,3,3,3,-0.967457440505536,35.9814790594764
"35975",3,3,2,4,3,3,2,5,3,2,5,-1.31223492925055,26.7044650624276
"35976",4,2,2,2,2,3,3,3,4,3,3,-1.84679123245316,12.3210251079452
"35977",5,5,4,5,4,4,5,4,3,2,5,-0.0536695298088558,60.5689985890257
"35978",5,3,4,5,5,3,5,4,3,2,5,-0.231291908349785,55.7896688888435
"35979",3,4,3,3,2,4,3,3,4,3,3,-1.57333483372721,19.6789847235723
"35980",3,3,3,3,3,3,3,3,3,3,3,-1.78060937471815,14.1017968827882
"35981",5,5,3,5,5,4,5,3,3,4,5,0.0563456914086169,63.5292056223732
"35982",5,4,5,4,4,5,4,3,3,4,5,-0.290356322147264,54.2004079555929
"35983",3,3,2,3,5,2,3,2,2,2,4,-1.66967496805819,17.0867366684012
"35984",5,4,2,4,5,5,5,3,5,5,5,0.345810396831558,71.3179047443342
"35985",4,4,4,4,4,4,3,2,3,2,3,-1.34316873803798,25.8721213437367
"35986",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"35987",4,4,2,5,5,5,4,3,3,2,2,-0.717984514053008,42.6941093968255
"35988",4,5,4,5,5,5,5,5,5,4,2,0.552847874262567,76.8887138567052
"35989",4,4,4,5,5,5,3,4,3,4,5,-0.282614872444822,54.4087090761458
"35990",5,3,4,5,5,4,3,3,3,3,5,-0.54577186578834,47.3278781333966
"35991",3,3,3,5,5,4,3,3,3,3,5,-0.922136331111783,37.2009454687772
"35992",5,5,4,5,5,5,5,5,5,5,4,1.03110203923823,89.7572181165855
"35993",4,4,4,5,5,5,4,5,5,4,5,0.341633019055589,71.2055029972257
"35994",4,4,4,5,5,5,4,5,5,4,5,0.341633019055589,71.2055029972257
"35995",4,3,2,3,4,5,5,4,2,3,5,-0.811800218504663,40.1697868068879
"35996",5,4,4,5,5,5,4,4,4,4,4,-0.0866293985358644,59.6821391695365
"35997",2,3,3,5,3,2,3,5,5,5,5,-0.468788094164579,49.3992997029974
"35998",4,4,5,5,4,4,3,5,4,3,5,-0.271915752895092,54.6965929579509
"35999",2,4,2,4,5,4,4,4,4,4,5,-0.81545897154868,40.0713398249673
"36000",4,4,2,5,5,5,4,4,3,3,5,-0.4112666721117,50.9470429720174
"36001",5,4,4,5,5,4,5,5,4,4,5,0.329043951583198,70.8667658146554
"36002",5,5,5,5,5,4,4,4,5,5,5,0.745622215401191,82.0757411986715
"36003",3,4,2,5,5,3,3,4,3,3,5,-0.878431466382837,38.3769231792286
"36004",4,3,4,3,3,4,4,4,4,4,5,-0.978820405767414,35.6757329153006
"36005",3,4,4,5,4,5,5,5,4,4,5,0.0489649795059701,63.3306109638929
"36006",3,3,4,4,3,4,5,5,5,5,5,-0.0876990879061426,59.6533567704979
"36007",5,5,5,5,5,5,5,5,4,5,5,1.18816789895647,93.9834284308624
"36008",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36009",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"36010",3,2,4,5,5,3,4,2,3,3,5,-0.947892587287307,36.5079154512965
"36011",5,5,4,5,5,5,3,3,4,4,5,0.138363670309929,65.7360838644728
"36012",5,5,4,5,5,5,5,5,5,5,4,1.03110203923823,89.7572181165855
"36013",3,3,4,5,4,4,4,4,4,2,4,-0.970262226846468,35.906009972912
"36014",4,4,4,3,4,4,3,4,3,3,4,-1.23997977718236,28.648652484685
"36015",4,4,4,4,3,4,4,3,5,4,5,-0.677458064197377,43.7845647044788
"36016",5,5,4,4,3,5,5,5,5,4,5,0.492540986811344,75.2660213745484
"36017",4,4,4,5,5,5,5,5,5,2,5,0.489812604826101,75.1926081190644
"36018",4,3,2,5,5,3,4,2,2,2,2,-1.20625794751594,29.556014177469
"36019",4,5,4,5,5,3,4,3,3,4,2,-0.587769633007721,46.1978337219787
"36020",3,2,2,5,5,2,3,5,5,5,5,-0.252557695124284,55.2174650530206
"36021",3,5,4,5,5,4,4,4,4,4,4,-0.383984364751373,51.6811348298554
"36022",4,4,3,3,5,5,4,5,4,4,5,-0.241076377902604,55.526395722937
"36023",5,4,5,5,5,5,5,5,5,5,5,1.2003027741985,94.3099445496568
"36024",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36025",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36026",2,4,4,4,4,4,3,3,3,3,2,-1.43432211562237,23.4194346477267
"36027",3,3,4,5,4,2,3,4,2,3,3,-1.36218939740527,25.360327711775
"36028",5,5,5,5,5,5,5,5,5,5,4,1.2264031602381,95.0122341553358
"36029",5,4,5,5,5,4,5,5,5,5,5,0.98238013047171,88.4462455492199
"36030",3,2,2,3,5,4,3,3,4,3,2,-1.45632072673975,22.8275125242886
"36031",2,4,2,5,5,3,4,2,2,3,3,-1.25320724056737,28.2927378238559
"36032",2,3,2,5,3,5,4,4,5,5,5,-0.312760142874273,53.5975827559885
"36033",3,3,2,2,2,2,3,3,3,2,3,-2.0040428010348,8.08981787890053
"36034",2,3,3,5,5,3,3,3,3,2,4,-1.24423324595596,28.5342033380995
"36035",4,4,2,5,4,4,4,4,4,2,4,-0.934623131929973,36.8649600006123
"36036",3,4,3,5,5,4,4,4,5,2,3,-0.567039466246945,46.7556254963225
"36037",2,4,4,5,5,4,4,3,3,2,3,-0.935021114131311,36.8542513941258
"36038",2,3,3,4,4,4,4,2,4,2,4,-1.45401284091526,22.8896113845572
"36039",4,5,2,4,5,4,4,2,2,2,4,-0.990448251380825,35.3628595693528
"36040",5,4,3,5,5,4,3,3,4,4,5,-0.376491116251585,51.8827575386608
"36041",4,3,2,5,2,5,4,3,2,3,4,-1.16009396084386,30.7981600962042
"36042",5,4,2,4,5,5,3,2,3,3,3,-0.852931840749689,39.0630479746127
"36043",3,3,2,4,5,3,3,2,4,3,3,-1.44797415522974,23.0520958084454
"36044",2,3,2,4,4,5,3,3,3,4,3,-1.37965902159427,24.8902681707228
"36045",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36046",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36047",5,5,3,5,5,5,5,5,5,5,5,1.13100797517884,92.4454120862177
"36048",5,5,3,5,5,5,5,5,5,2,5,0.823246050086085,84.1643851049125
"36049",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36050",2,3,2,3,4,3,3,2,3,2,5,-1.64653036896946,17.7094941763922
"36051",4,4,5,5,5,5,5,5,5,5,5,0.992875650918725,88.7286511391199
"36052",4,4,4,5,5,5,4,4,3,5,4,-0.146660662760705,58.0668629503682
"36053",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36054",4,5,5,5,5,5,2,2,2,2,2,-0.429634425767032,50.452817237109
"36055",5,5,2,5,5,5,5,2,2,2,5,0.0470897573881082,63.2801538940351
"36056",5,5,5,5,5,5,5,5,5,2,3,0.882245143688611,85.7518884513639
"36057",5,4,5,4,5,5,5,5,5,5,5,0.994993939428113,88.7856484570797
"36058",4,4,3,4,3,4,2,3,4,2,2,-1.44515660800496,23.1279082552986
"36059",4,2,2,5,5,3,5,2,5,5,5,-0.166719401746431,57.5271374508552
"36060",5,5,5,5,5,5,5,4,5,5,5,1.1850554197521,93.8996801755756
"36061",3,4,3,4,4,3,4,3,2,2,4,-1.46444405983555,22.6089359718961
"36062",3,3,3,4,4,2,2,2,2,3,3,-1.86473106335264,11.8383135975012
"36063",3,3,2,5,5,2,3,3,3,2,3,-1.33533109793864,26.0830106833222
"36064",5,5,3,5,5,5,4,3,3,4,3,-0.169007163313312,57.465580079012
"36065",5,5,2,5,5,5,5,3,5,2,4,0.269457692548791,69.2634634612851
"36066",4,5,3,5,5,5,5,5,4,4,3,0.243780856185818,68.5725704125357
"36067",5,4,3,4,4,4,5,4,2,2,2,-0.82459951854018,39.8253928442364
"36068",5,5,4,3,3,5,3,4,4,5,3,-0.32184990582548,53.3530022341129
"36069",4,3,2,3,3,4,3,4,2,2,2,-1.63698051937039,17.9664543646073
"36070",3,2,2,5,5,5,5,5,3,2,2,-0.431718637908204,50.3967368204993
"36071",3,4,3,5,5,4,4,5,4,5,5,-0.0344001241252118,61.0874853002453
"36072",3,4,3,4,5,4,4,4,2,4,5,-0.834815660474441,39.5505045617533
"36073",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36074",4,4,3,4,4,4,2,2,2,2,3,-1.55219922900664,20.2476857183576
"36075",5,5,2,5,5,5,5,5,5,5,5,1.07425795497999,90.9184251195399
"36076",5,4,4,2,2,4,3,5,4,4,2,-0.869835355774519,38.6082208742255
"36077",4,4,2,5,5,3,5,5,5,5,5,0.358563342450853,71.6610514371315
"36078",3,4,3,4,4,4,5,3,4,4,5,-0.771398900389039,41.2568751635615
"36079",2,3,2,5,5,4,2,3,3,2,5,-1.11338231391164,32.0550420463362
"36080",3,3,2,4,5,2,2,2,3,2,4,-1.63106085788531,18.1257361746081
"36081",4,3,2,4,4,3,3,3,3,3,2,-1.60846136631215,18.7338263385385
"36082",2,5,5,5,5,5,5,5,3,4,4,0.332579000907846,70.9618842697041
"36083",4,5,5,5,5,5,4,5,2,2,3,0.0957441876494047,64.5893108004081
"36084",4,5,5,5,5,5,4,5,4,4,4,0.339430418445568,71.1462370725174
"36085",5,3,5,5,5,5,3,3,2,3,2,-0.401237112187892,51.2169108457469
"36086",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"36087",4,3,4,3,3,4,4,3,4,3,3,-1.35886922256233,25.44966448548
"36088",3,3,3,4,4,4,4,3,3,4,3,-1.39608708394816,24.4482341940958
"36089",4,4,3,4,4,3,3,3,2,3,2,-1.50425782548871,21.5376570360698
"36090",3,5,3,3,4,2,2,4,2,2,3,-1.4920913676201,21.8650229564855
"36091",3,3,3,4,3,4,3,4,3,2,2,-1.54844731337528,20.3486394492827
"36092",4,4,4,4,4,4,4,3,3,2,4,-1.16970703137517,30.539498806576
"36093",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"36094",3,3,5,3,5,5,5,5,5,5,5,0.541381246494677,76.5801784395906
