"","vid","ingreso_viv","P5_2","prop_gasto","indice_aseq"
"43704","6991_4",2000,NA,NA,NA
"43705","6991_6",9000,NA,NA,NA
"43706","6991_7",9600,NA,NA,NA
"43707","6991_8",NA,NA,NA,NA
"43708","6991_9",NA,NA,NA,NA
"43709","6992_1",9800,NA,NA,NA
"43710","6992_10",30000,8000,0.266666666666667,2
"43711","6992_11",18000,NA,NA,NA
"43712","6992_12",8800,NA,NA,NA
"43713","6992_14",6000,NA,NA,NA
"43714","6992_15",16800,NA,NA,NA
"43715","6992_16",12080,NA,NA,NA
"43716","6992_17",4000,NA,NA,NA
"43717","6992_18",4800,NA,NA,NA
"43718","6992_2",10000,NA,NA,NA
"43719","6992_20",3500,NA,NA,NA
"43720","6992_3",NA,0,NA,NA
"43721","6992_4",NA,6000,NA,NA
"43722","6992_5",3400,NA,NA,NA
"43723","6992_6",40000,3000,0.075,2
"43724","6992_8",NA,8000,NA,NA
"43725","6992_9",9000,9000,1,1
"43726","6993_1",9800,NA,NA,NA
"43727","6993_10",8800,NA,NA,NA
"43728","6993_11",8000,NA,NA,NA
"43729","6993_12",7200,NA,NA,NA
"43730","6993_13",7200,NA,NA,NA
"43731","6993_14",5000,NA,NA,NA
"43732","6993_15",7600,NA,NA,NA
"43733","6993_16",1440,NA,NA,NA
"43734","6993_18",1200,NA,NA,NA
"43735","6993_19",6000,NA,NA,NA
"43736","6993_2",8800,NA,NA,NA
"43737","6993_20",6000,NA,NA,NA
"43738","6993_21",7200,NA,NA,NA
"43739","6993_3",8000,0,0,2
"43740","6993_4",5000,NA,NA,NA
"43741","6993_5",3200,NA,NA,NA
"43742","6993_6",10400,NA,NA,NA
"43743","6993_7",5600,NA,NA,NA
"43744","6993_8",10000,NA,NA,NA
"43745","6993_9",2400,0,0,2
"43746","6994_1",NA,NA,NA,NA
"43747","6994_10",21000,NA,NA,NA
"43748","6994_11",3200,NA,NA,NA
"43749","6994_12",6000,NA,NA,NA
"43750","6994_14",11600,2000,0.172413793103448,2
"43751","6994_15",5200,NA,NA,NA
"43752","6994_16",6000,NA,NA,NA
"43753","6994_17",2000,NA,NA,NA
"43754","6994_18",3000,NA,NA,NA
"43755","6994_19",8000,NA,NA,NA
"43756","6994_2",2800,NA,NA,NA
"43757","6994_20",4000,NA,NA,NA
"43758","6994_4",3200,0,0,2
"43759","6994_5",5400,NA,NA,NA
"43760","6994_6",NA,NA,NA,NA
"43761","6994_7",6000,0,0,2
"43762","6994_8",5200,NA,NA,NA
"43763","6994_9",15600,NA,NA,NA
"43764","6995_1",NA,NA,NA,NA
"43765","6995_10",2000,NA,NA,NA
"43766","6995_11",NA,NA,NA,NA
"43767","6995_12",NA,NA,NA,NA
"43768","6995_13",3800,NA,NA,NA
"43769","6995_14",2000,NA,NA,NA
"43770","6995_15",1200,NA,NA,NA
"43771","6995_16",5280,NA,NA,NA
"43772","6995_17",NA,NA,NA,NA
"43773","6995_18",1000,NA,NA,NA
"43774","6995_19",800,NA,NA,NA
"43775","6995_2",1200,NA,NA,NA
"43776","6995_20",3200,NA,NA,NA
"43777","6995_3",1600,NA,NA,NA
"43778","6995_4",NA,NA,NA,NA
"43779","6995_5",6000,NA,NA,NA
"43780","6995_7",NA,NA,NA,NA
"43781","6995_8",4000,NA,NA,NA
"43782","6995_9",NA,NA,NA,NA
"43783","6996_1",32200,NA,NA,NA
"43784","6996_10",3200,0,0,2
"43785","6996_11",4000,NA,NA,NA
"43786","6996_13",NA,NA,NA,NA
"43787","6996_14",18000,NA,NA,NA
"43788","6996_15",2000,NA,NA,NA
"43789","6996_16",4500,NA,NA,NA
"43790","6996_17",20000,NA,NA,NA
"43791","6996_18",2600,NA,NA,NA
"43792","6996_19",3700,NA,NA,NA
"43793","6996_2",3600,1000,0.277777777777778,2
"43794","6996_20",1600,NA,NA,NA
"43795","6996_21",3200,NA,NA,NA
"43796","6996_3",NA,NA,NA,NA
"43797","6996_4",6000,NA,NA,NA
"43798","6996_6",NA,NA,NA,NA
"43799","6996_7",3360,NA,NA,NA
"43800","6996_8",6800,0,0,2
"43801","6996_9",6800,0,0,2
"43802","6997_10",1200,NA,NA,NA
"43803","6997_11",4000,NA,NA,NA
"43804","6997_12",6000,0,0,2
"43805","6997_13",800,NA,NA,NA
"43806","6997_14",9000,NA,NA,NA
"43807","6997_15",NA,NA,NA,NA
"43808","6997_16",800,NA,NA,NA
"43809","6997_17",4000,NA,NA,NA
"43810","6997_18",4400,NA,NA,NA
"43811","6997_19",3600,NA,NA,NA
"43812","6997_21",NA,NA,NA,NA
"43813","6997_3",5600,NA,NA,NA
"43814","6997_4",4000,NA,NA,NA
"43815","6997_5",7200,NA,NA,NA
"43816","6997_7",7200,NA,NA,NA
"43817","6997_8",800,NA,NA,NA
"43818","6997_9",NA,NA,NA,NA
"43819","6998_1",2400,NA,NA,NA
"43820","6998_10",4800,NA,NA,NA
"43821","6998_11",9600,NA,NA,NA
"43822","6998_12",6400,NA,NA,NA
"43823","6998_13",16000,NA,NA,NA
"43824","6998_14",11600,0,0,2
"43825","6998_15",NA,NA,NA,NA
"43826","6998_16",1960,NA,NA,NA
"43827","6998_17",5600,NA,NA,NA
"43828","6998_18",18000,NA,NA,NA
"43829","6998_2",10000,0,0,2
"43830","6998_20",6560,NA,NA,NA
"43831","6998_3",NA,NA,NA,NA
"43832","6998_4",3600,0,0,2
"43833","6998_6",7200,NA,NA,NA
"43834","6998_7",10600,NA,NA,NA
"43835","6998_8",6000,NA,NA,NA
"43836","6998_9",2600,NA,NA,NA
"43837","6999_1",6000,NA,NA,NA
"43838","6999_10",3440,NA,NA,NA
"43839","6999_11",8400,NA,NA,NA
"43840","6999_12",800,NA,NA,NA
"43841","6999_13",NA,NA,NA,NA
"43842","6999_14",4800,NA,NA,NA
"43843","6999_15",2400,NA,NA,NA
"43844","6999_16",10800,NA,NA,NA
"43845","6999_17",4800,NA,NA,NA
"43846","6999_18",4800,NA,NA,NA
"43847","6999_19",4200,NA,NA,NA
"43848","6999_2",2800,NA,NA,NA
"43849","6999_20",10000,NA,NA,NA
"43850","6999_3",2400,NA,NA,NA
"43851","6999_5",NA,NA,NA,NA
"43852","6999_6",6800,0,0,2
"43853","6999_7",1200,NA,NA,NA
"43854","6999_8",4000,NA,NA,NA
"43855","6999_9",NA,NA,NA,NA
"43856","7_1",NA,0,NA,NA
"43857","7_2",2800,NA,NA,NA
"43858","7_3",20000,0,0,2
"43859","7_4",NA,0,NA,NA
"43860","7_5",4000,4000,1,1
"43861","70_1",12000,NA,NA,NA
"43862","70_3",7200,0,0,2
"43863","70_5",3000,NA,NA,NA
"43864","700_2",NA,1500,NA,NA
"43865","700_3",30000,5000,0.166666666666667,2
"43866","700_4",18000,2500,0.138888888888889,2
"43867","700_5",22000,NA,NA,NA
"43868","7000_1",1600,NA,NA,NA
"43869","7000_10",NA,NA,NA,NA
"43870","7000_11",7000,0,0,2
"43871","7000_12",4800,NA,NA,NA
"43872","7000_13",9600,NA,NA,NA
"43873","7000_14",NA,NA,NA,NA
"43874","7000_15",2800,NA,NA,NA
"43875","7000_17",NA,NA,NA,NA
"43876","7000_18",NA,NA,NA,NA
"43877","7000_19",3600,NA,NA,NA
"43878","7000_2",560,NA,NA,NA
"43879","7000_20",1600,NA,NA,NA
"43880","7000_3",7200,NA,NA,NA
"43881","7000_5",NA,NA,NA,NA
"43882","7000_7",NA,0,NA,NA
"43883","7000_8",3600,0,0,2
"43884","7000_9",NA,0,NA,NA
"43885","7001_1",NA,NA,NA,NA
"43886","7001_10",4000,NA,NA,NA
"43887","7001_11",NA,NA,NA,NA
"43888","7001_12",NA,NA,NA,NA
"43889","7001_13",NA,NA,NA,NA
"43890","7001_14",8400,NA,NA,NA
"43891","7001_15",NA,NA,NA,NA
"43892","7001_16",800,NA,NA,NA
"43893","7001_17",NA,NA,NA,NA
"43894","7001_18",1500,NA,NA,NA
"43895","7001_19",1600,NA,NA,NA
"43896","7001_2",2800,NA,NA,NA
"43897","7001_20",2400,NA,NA,NA
"43898","7001_3",10000,NA,NA,NA
"43899","7001_4",NA,NA,NA,NA
"43900","7001_5",3200,NA,NA,NA
"43901","7001_6",1600,NA,NA,NA
"43902","7001_7",3600,NA,NA,NA
"43903","7001_8",3000,NA,NA,NA
"43904","7001_9",6300,NA,NA,NA
"43905","7002_1",6000,0,0,2
"43906","7002_10",NA,NA,NA,NA
"43907","7002_11",6800,NA,NA,NA
"43908","7002_12",2960,NA,NA,NA
"43909","7002_13",8000,NA,NA,NA
"43910","7002_14",800,NA,NA,NA
"43911","7002_15",5000,NA,NA,NA
"43912","7002_16",NA,NA,NA,NA
"43913","7002_17",2000,NA,NA,NA
"43914","7002_18",3440,NA,NA,NA
"43915","7002_19",NA,NA,NA,NA
"43916","7002_2",6400,0,0,2
"43917","7002_20",3600,NA,NA,NA
"43918","7002_3",2000,NA,NA,NA
"43919","7002_4",2400,0,0,2
"43920","7002_5",NA,NA,NA,NA
"43921","7002_6",6000,NA,NA,NA
"43922","7002_9",13400,NA,NA,NA
"43923","7003_10",4000,NA,NA,NA
"43924","7003_11",2000,NA,NA,NA
"43925","7003_12",6000,NA,NA,NA
"43926","7003_13",2000,NA,NA,NA
"43927","7003_14",1600,NA,NA,NA
"43928","7003_15",NA,NA,NA,NA
"43929","7003_16",1600,NA,NA,NA
"43930","7003_17",1880,NA,NA,NA
"43931","7003_18",NA,NA,NA,NA
"43932","7003_19",3600,NA,NA,NA
"43933","7003_2",NA,NA,NA,NA
"43934","7003_20",NA,NA,NA,NA
"43935","7003_3",3400,NA,NA,NA
"43936","7003_4",NA,1500,NA,NA
"43937","7003_5",2600,300,0.115384615384615,2
"43938","7003_6",NA,NA,NA,NA
"43939","7003_7",NA,NA,NA,NA
"43940","7003_9",400,NA,NA,NA
"43941","7004_1",8400,NA,NA,NA
"43942","7004_10",5600,NA,NA,NA
"43943","7004_11",15800,NA,NA,NA
"43944","7004_12",3000,NA,NA,NA
"43945","7004_13",4000,NA,NA,NA
"43946","7004_14",10800,NA,NA,NA
"43947","7004_15",3600,0,0,2
"43948","7004_16",3600,0,0,2
"43949","7004_17",6000,NA,NA,NA
"43950","7004_18",4000,NA,NA,NA
"43951","7004_2",3600,NA,NA,NA
"43952","7004_3",10800,NA,NA,NA
"43953","7004_4",NA,NA,NA,NA
"43954","7004_5",NA,NA,NA,NA
"43955","7004_7",9000,NA,NA,NA
"43956","7004_8",NA,NA,NA,NA
"43957","7004_9",6000,NA,NA,NA
"43958","7005_1",5000,NA,NA,NA
"43959","7005_10",6200,NA,NA,NA
"43960","7005_12",NA,0,NA,NA
"43961","7005_13",2400,NA,NA,NA
"43962","7005_14",NA,NA,NA,NA
"43963","7005_15",16600,NA,NA,NA
"43964","7005_18",8000,NA,NA,NA
"43965","7005_19",4800,NA,NA,NA
"43966","7005_2",6000,NA,NA,NA
"43967","7005_20",4800,NA,NA,NA
"43968","7005_3",11400,NA,NA,NA
"43969","7005_4",8000,NA,NA,NA
"43970","7005_5",NA,0,NA,NA
"43971","7005_6",NA,NA,NA,NA
"43972","7005_7",NA,NA,NA,NA
"43973","7005_8",NA,NA,NA,NA
"43974","7005_9",1920,NA,NA,NA
"43975","7006_1",16000,NA,NA,NA
"43976","7006_11",4800,0,0,2
"43977","7006_12",18000,NA,NA,NA
"43978","7006_13",2000,NA,NA,NA
"43979","7006_14",2000,NA,NA,NA
"43980","7006_15",1200,NA,NA,NA
"43981","7006_16",5000,NA,NA,NA
"43982","7006_17",34000,NA,NA,NA
"43983","7006_18",24000,NA,NA,NA
"43984","7006_2",18000,NA,NA,NA
"43985","7006_21",4800,0,0,2
"43986","7006_3",NA,0,NA,NA
"43987","7006_4",1200,NA,NA,NA
"43988","7006_6",3200,800,0.25,2
"43989","7006_8",27200,1400,0.0514705882352941,2
"43990","7006_9",4800,1000,0.208333333333333,2
"43991","7007_1",3400,NA,NA,NA
"43992","7007_11",NA,NA,NA,NA
"43993","7007_12",12000,NA,NA,NA
"43994","7007_13",NA,NA,NA,NA
"43995","7007_14",3600,NA,NA,NA
"43996","7007_15",NA,NA,NA,NA
"43997","7007_16",NA,NA,NA,NA
"43998","7007_17",6000,NA,NA,NA
"43999","7007_18",6000,NA,NA,NA
"44000","7007_19",NA,NA,NA,NA
"44001","7007_2",3400,NA,NA,NA
"44002","7007_20",1200,0,0,2
"44003","7007_3",3600,NA,NA,NA
"44004","7007_5",NA,NA,NA,NA
"44005","7007_6",4000,NA,NA,NA
"44006","7007_7",15000,NA,NA,NA
"44007","7007_8",NA,NA,NA,NA
"44008","7007_9",960,NA,NA,NA
"44009","7008_1",14000,NA,NA,NA
"44010","7008_10",11600,NA,NA,NA
"44011","7008_11",4800,800,0.166666666666667,2
"44012","7008_12",6800,NA,NA,NA
"44013","7008_13",7600,NA,NA,NA
"44014","7008_14",8000,NA,NA,NA
"44015","7008_15",4800,NA,NA,NA
"44016","7008_16",16000,NA,NA,NA
"44017","7008_17",8000,NA,NA,NA
"44018","7008_18",9200,NA,NA,NA
"44019","7008_19",NA,NA,NA,NA
"44020","7008_2",3600,NA,NA,NA
"44021","7008_20",5600,NA,NA,NA
"44022","7008_3",4400,NA,NA,NA
"44023","7008_4",NA,NA,NA,NA
"44024","7008_5",NA,NA,NA,NA
"44025","7008_6",2400,NA,NA,NA
"44026","7008_7",15800,NA,NA,NA
"44027","7008_8",6000,NA,NA,NA
"44028","7008_9",4400,NA,NA,NA
"44029","7009_1",NA,NA,NA,NA
"44030","7009_10",800,NA,NA,NA
"44031","7009_11",1200,NA,NA,NA
"44032","7009_13",4800,NA,NA,NA
"44033","7009_14",2000,NA,NA,NA
"44034","7009_15",NA,NA,NA,NA
"44035","7009_16",1800,NA,NA,NA
"44036","7009_17",4800,NA,NA,NA
"44037","7009_18",6600,NA,NA,NA
"44038","7009_19",NA,0,NA,NA
"44039","7009_2",1800,NA,NA,NA
"44040","7009_3",2600,NA,NA,NA
"44041","7009_4",NA,NA,NA,NA
"44042","7009_5",NA,NA,NA,NA
"44043","7009_6",1440,NA,NA,NA
"44044","7009_8",2400,NA,NA,NA
"44045","7009_9",4000,NA,NA,NA
"44046","701_1",8000,700,0.0875,2
"44047","701_2",8000,NA,NA,NA
"44048","701_3",9800,NA,NA,NA
"44049","701_5",4800,NA,NA,NA
"44050","7010_1",5200,NA,NA,NA
"44051","7010_10",4000,NA,NA,NA
"44052","7010_11",6000,NA,NA,NA
"44053","7010_12",2000,NA,NA,NA
"44054","7010_13",2000,NA,NA,NA
"44055","7010_14",1200,NA,NA,NA
"44056","7010_15",4800,NA,NA,NA
"44057","7010_16",5400,NA,NA,NA
"44058","7010_17",4000,NA,NA,NA
"44059","7010_18",NA,NA,NA,NA
"44060","7010_19",NA,NA,NA,NA
"44061","7010_2",1600,NA,NA,NA
"44062","7010_20",800,NA,NA,NA
"44063","7010_21",7400,NA,NA,NA
"44064","7010_3",7000,NA,NA,NA
"44065","7010_4",6800,NA,NA,NA
"44066","7010_5",NA,NA,NA,NA
"44067","7010_6",2000,NA,NA,NA
"44068","7010_7",10000,NA,NA,NA
"44069","7010_8",6000,NA,NA,NA
"44070","7010_9",3200,NA,NA,NA
"44071","7011_1",4800,NA,NA,NA
"44072","7011_10",6400,NA,NA,NA
"44073","7011_11",2000,NA,NA,NA
"44074","7011_12",2400,NA,NA,NA
"44075","7011_13",2400,NA,NA,NA
"44076","7011_14",8800,NA,NA,NA
"44077","7011_15",9000,NA,NA,NA
"44078","7011_16",NA,NA,NA,NA
"44079","7011_17",2000,NA,NA,NA
"44080","7011_18",4000,NA,NA,NA
"44081","7011_19",1400,NA,NA,NA
"44082","7011_2",4000,NA,NA,NA
"44083","7011_20",4000,NA,NA,NA
"44084","7011_3",4000,NA,NA,NA
"44085","7011_5",NA,NA,NA,NA
"44086","7011_6",6000,NA,NA,NA
"44087","7011_7",6800,NA,NA,NA
"44088","7011_8",2000,NA,NA,NA
"44089","7011_9",7200,NA,NA,NA
"44090","7012_1",4000,NA,NA,NA
"44091","7012_10",6000,NA,NA,NA
"44092","7012_11",NA,0,NA,NA
"44093","7012_12",4000,NA,NA,NA
"44094","7012_13",3200,NA,NA,NA
"44095","7012_14",7200,NA,NA,NA
"44096","7012_15",2000,NA,NA,NA
"44097","7012_16",NA,0,NA,NA
"44098","7012_17",NA,NA,NA,NA
"44099","7012_18",NA,NA,NA,NA
"44100","7012_19",2000,NA,NA,NA
"44101","7012_2",NA,NA,NA,NA
"44102","7012_20",3000,NA,NA,NA
"44103","7012_3",NA,NA,NA,NA
"44104","7012_5",20000,NA,NA,NA
"44105","7012_6",2400,NA,NA,NA
"44106","7012_7",4000,NA,NA,NA
"44107","7012_8",4000,NA,NA,NA
"44108","7012_9",1200,NA,NA,NA
"44109","7013_1",10000,NA,NA,NA
"44110","7013_10",1200,NA,NA,NA
"44111","7013_11",NA,NA,NA,NA
"44112","7013_12",5000,NA,NA,NA
"44113","7013_13",6000,NA,NA,NA
"44114","7013_14",5000,NA,NA,NA
"44115","7013_15",10000,NA,NA,NA
"44116","7013_16",6400,NA,NA,NA
"44117","7013_17",4000,NA,NA,NA
"44118","7013_18",800,NA,NA,NA
"44119","7013_2",NA,NA,NA,NA
"44120","7013_3",6000,0,0,2
"44121","7013_4",4000,NA,NA,NA
"44122","7013_5",NA,NA,NA,NA
"44123","7013_6",800,NA,NA,NA
"44124","7013_7",5600,0,0,2
"44125","7013_8",NA,NA,NA,NA
"44126","7013_9",1200,NA,NA,NA
"44127","7014_1",2800,NA,NA,NA
"44128","7014_10",7600,0,0,2
"44129","7014_12",2400,NA,NA,NA
"44130","7014_13",2200,NA,NA,NA
"44131","7014_14",4800,NA,NA,NA
"44132","7014_15",7600,NA,NA,NA
"44133","7014_16",1000,NA,NA,NA
"44134","7014_17",NA,NA,NA,NA
"44135","7014_18",7200,0,0,2
"44136","7014_2",9600,NA,NA,NA
"44137","7014_3",NA,NA,NA,NA
"44138","7014_4",6000,NA,NA,NA
"44139","7014_5",NA,NA,NA,NA
"44140","7014_6",800,NA,NA,NA
"44141","7014_7",1200,NA,NA,NA
"44142","7014_8",3200,0,0,2
"44143","7014_9",5400,NA,NA,NA
"44144","7015_1",4940,NA,NA,NA
"44145","7015_11",18800,NA,NA,NA
"44146","7015_12",4400,0,0,2
"44147","7015_13",16000,NA,NA,NA
"44148","7015_14",3200,NA,NA,NA
"44149","7015_17",6200,NA,NA,NA
"44150","7015_18",NA,NA,NA,NA
"44151","7015_19",3000,NA,NA,NA
"44152","7015_2",NA,NA,NA,NA
"44153","7015_20",2400,0,0,2
"44154","7015_3",10680,NA,NA,NA
"44155","7015_4",3600,NA,NA,NA
"44156","7015_5",8800,NA,NA,NA
"44157","7015_6",NA,NA,NA,NA
"44158","7015_7",NA,NA,NA,NA
"44159","7015_8",NA,0,NA,NA
"44160","7015_9",NA,NA,NA,NA
"44161","7016_1",8800,NA,NA,NA
"44162","7016_10",2800,NA,NA,NA
"44163","7016_11",7000,NA,NA,NA
"44164","7016_12",4000,NA,NA,NA
"44165","7016_14",NA,0,NA,NA
"44166","7016_15",4200,NA,NA,NA
"44167","7016_16",8400,500,0.0595238095238095,2
"44168","7016_17",2000,NA,NA,NA
"44169","7016_18",NA,NA,NA,NA
"44170","7016_19",12400,NA,NA,NA
"44171","7016_2",4200,NA,NA,NA
"44172","7016_20",10400,0,0,2
"44173","7016_21",7600,NA,NA,NA
"44174","7016_3",16000,NA,NA,NA
"44175","7016_4",8000,NA,NA,NA
"44176","7016_5",14500,NA,NA,NA
"44177","7016_6",9600,NA,NA,NA
"44178","7016_8",8000,NA,NA,NA
"44179","7016_9",6000,NA,NA,NA
"44180","7017_1",NA,NA,NA,NA
"44181","7017_10",8000,NA,NA,NA
"44182","7017_11",NA,NA,NA,NA
"44183","7017_12",800,NA,NA,NA
"44184","7017_13",NA,NA,NA,NA
"44185","7017_14",3600,NA,NA,NA
"44186","7017_15",1600,NA,NA,NA
"44187","7017_16",NA,0,NA,NA
"44188","7017_17",NA,NA,NA,NA
"44189","7017_18",30000,NA,NA,NA
"44190","7017_19",2880,NA,NA,NA
"44191","7017_2",NA,NA,NA,NA
"44192","7017_3",NA,NA,NA,NA
"44193","7017_4",NA,0,NA,NA
"44194","7017_5",NA,NA,NA,NA
"44195","7017_6",2000,NA,NA,NA
"44196","7017_7",3200,NA,NA,NA
"44197","7017_8",NA,NA,NA,NA
"44198","7017_9",NA,NA,NA,NA
"44199","7018_1",5150,NA,NA,NA
"44200","7018_10",NA,NA,NA,NA
"44201","7018_11",1200,NA,NA,NA
"44202","7018_12",2400,NA,NA,NA
"44203","7018_15",3120,NA,NA,NA
"44204","7018_16",2400,NA,NA,NA
"44205","7018_17",3200,NA,NA,NA
"44206","7018_18",6480,NA,NA,NA
"44207","7018_19",9600,NA,NA,NA
"44208","7018_2",15400,NA,NA,NA
"44209","7018_20",15000,NA,NA,NA
"44210","7018_21",NA,NA,NA,NA
"44211","7018_3",9000,0,0,2
"44212","7018_4",3200,NA,NA,NA
"44213","7018_5",NA,NA,NA,NA
"44214","7018_7",2400,NA,NA,NA
"44215","7018_8",2800,NA,NA,NA
"44216","7018_9",2800,NA,NA,NA
"44217","7019_1",8000,NA,NA,NA
"44218","7019_10",5400,NA,NA,NA
"44219","7019_11",5600,NA,NA,NA
"44220","7019_12",11200,NA,NA,NA
"44221","7019_13",4800,NA,NA,NA
"44222","7019_14",4000,NA,NA,NA
"44223","7019_15",7200,NA,NA,NA
"44224","7019_16",10000,NA,NA,NA
"44225","7019_18",NA,NA,NA,NA
"44226","7019_2",19800,NA,NA,NA
"44227","7019_20",NA,NA,NA,NA
"44228","7019_3",8000,NA,NA,NA
"44229","7019_4",NA,NA,NA,NA
"44230","7019_5",2120,NA,NA,NA
"44231","7019_6",10760,NA,NA,NA
"44232","7019_7",NA,NA,NA,NA
"44233","7019_8",7200,NA,NA,NA
"44234","7019_9",2000,NA,NA,NA
"44235","702_1",25000,1380,0.0552,2
"44236","702_2",NA,NA,NA,NA
"44237","702_3",7000,NA,NA,NA
"44238","702_5",4800,NA,NA,NA
"44239","7020_1",17000,NA,NA,NA
"44240","7020_10",2000,NA,NA,NA
"44241","7020_11",5200,NA,NA,NA
"44242","7020_12",6000,NA,NA,NA
"44243","7020_13",13520,NA,NA,NA
"44244","7020_14",6000,NA,NA,NA
"44245","7020_15",3800,NA,NA,NA
"44246","7020_16",NA,NA,NA,NA
"44247","7020_17",6000,NA,NA,NA
"44248","7020_18",6000,NA,NA,NA
"44249","7020_19",2360,NA,NA,NA
"44250","7020_2",8000,NA,NA,NA
"44251","7020_20",NA,NA,NA,NA
"44252","7020_4",4000,0,0,2
"44253","7020_5",4000,NA,NA,NA
"44254","7020_6",1800,NA,NA,NA
"44255","7020_7",6000,NA,NA,NA
"44256","7020_8",9600,NA,NA,NA
"44257","7020_9",3000,NA,NA,NA
"44258","7021_1",31000,NA,NA,NA
"44259","7021_10",1600,NA,NA,NA
"44260","7021_11",20000,NA,NA,NA
"44261","7021_12",2240,NA,NA,NA
"44262","7021_13",2700,NA,NA,NA
"44263","7021_14",7200,NA,NA,NA
"44264","7021_15",4000,0,0,2
"44265","7021_16",600,NA,NA,NA
"44266","7021_17",NA,NA,NA,NA
"44267","7021_18",3200,NA,NA,NA
"44268","7021_19",NA,NA,NA,NA
"44269","7021_2",NA,NA,NA,NA
"44270","7021_3",2400,NA,NA,NA
"44271","7021_4",NA,NA,NA,NA
"44272","7021_5",2160,NA,NA,NA
"44273","7021_6",NA,NA,NA,NA
"44274","7021_7",1200,NA,NA,NA
"44275","7021_9",4000,NA,NA,NA
"44276","7022_1",2400,0,0,2
"44277","7022_10",2400,0,0,2
"44278","7022_11",2800,NA,NA,NA
"44279","7022_12",6000,NA,NA,NA
"44280","7022_13",NA,NA,NA,NA
"44281","7022_14",12800,0,0,2
"44282","7022_15",3600,NA,NA,NA
"44283","7022_17",4800,0,0,2
"44284","7022_2",2400,0,0,2
"44285","7022_3",5600,0,0,2
"44286","7022_5",2000,NA,NA,NA
"44287","7022_6",1800,NA,NA,NA
"44288","7022_7",1600,2000,1.25,1
"44289","7022_9",2880,NA,NA,NA
"44290","7023_1",11000,NA,NA,NA
"44291","7023_10",1500,NA,NA,NA
"44292","7023_11",2500,NA,NA,NA
"44293","7023_12",7400,NA,NA,NA
"44294","7023_13",8000,0,0,2
"44295","7023_15",7600,NA,NA,NA
"44296","7023_16",7000,NA,NA,NA
"44297","7023_17",NA,NA,NA,NA
"44298","7023_18",6000,NA,NA,NA
"44299","7023_19",12000,NA,NA,NA
"44300","7023_2",NA,NA,NA,NA
"44301","7023_20",NA,NA,NA,NA
"44302","7023_3",4400,NA,NA,NA
"44303","7023_4",1200,NA,NA,NA
"44304","7023_5",NA,NA,NA,NA
"44305","7023_6",NA,NA,NA,NA
"44306","7023_7",1200,NA,NA,NA
"44307","7023_8",4000,1000,0.25,2
"44308","7023_9",8000,NA,NA,NA
"44309","7024_1",2800,NA,NA,NA
"44310","7024_10",12000,0,0,2
"44311","7024_11",NA,NA,NA,NA
"44312","7024_12",13600,NA,NA,NA
"44313","7024_13",4800,300,0.0625,2
"44314","7024_14",3800,NA,NA,NA
"44315","7024_15",11000,NA,NA,NA
"44316","7024_17",2800,NA,NA,NA
"44317","7024_18",3360,NA,NA,NA
"44318","7024_19",NA,NA,NA,NA
"44319","7024_2",NA,NA,NA,NA
"44320","7024_20",4800,NA,NA,NA
"44321","7024_3",NA,NA,NA,NA
"44322","7024_4",4400,NA,NA,NA
"44323","7024_5",2400,NA,NA,NA
"44324","7024_6",NA,NA,NA,NA
"44325","7024_7",NA,NA,NA,NA
"44326","7024_8",6000,NA,NA,NA
"44327","7025_1",4800,0,0,2
"44328","7025_10",4000,NA,NA,NA
"44329","7025_11",10800,NA,NA,NA
"44330","7025_12",22660,NA,NA,NA
"44331","7025_13",10000,NA,NA,NA
"44332","7025_14",2400,NA,NA,NA
"44333","7025_16",800,NA,NA,NA
"44334","7025_17",1600,NA,NA,NA
"44335","7025_18",NA,NA,NA,NA
"44336","7025_19",5000,NA,NA,NA
"44337","7025_2",4000,NA,NA,NA
"44338","7025_20",2400,NA,NA,NA
"44339","7025_3",8000,NA,NA,NA
"44340","7025_4",9200,NA,NA,NA
"44341","7025_5",NA,NA,NA,NA
"44342","7025_6",1600,NA,NA,NA
"44343","7025_8",3000,NA,NA,NA
"44344","7025_9",3600,NA,NA,NA
"44345","7026_1",2400,NA,NA,NA
"44346","7026_2",6000,NA,NA,NA
"44347","7026_3",1800,NA,NA,NA
"44348","7026_4",14800,NA,NA,NA
"44349","7026_5",NA,NA,NA,NA
"44350","7027_1",6200,4000,0.645161290322581,1
"44351","7027_2",5000,0,0,2
"44352","7027_4",2000,4500,2.25,1
"44353","7027_5",52000,1200,0.0230769230769231,2
"44354","7028_1",15000,NA,NA,NA
"44355","7028_2",13000,NA,NA,NA
"44356","7028_3",5000,NA,NA,NA
"44357","7028_4",11000,NA,NA,NA
"44358","7028_5",13000,NA,NA,NA
"44359","7029_1",11800,NA,NA,NA
"44360","7029_2",2600,NA,NA,NA
"44361","7029_3",9200,NA,NA,NA
"44362","7029_4",4000,NA,NA,NA
"44363","7029_5",7600,NA,NA,NA
"44364","703_1",NA,NA,NA,NA
"44365","703_3",11000,NA,NA,NA
"44366","703_4",12000,0,0,2
"44367","703_5",7200,0,0,2
"44368","7030_1",8000,5000,0.625,1
"44369","7030_2",9200,2000,0.217391304347826,2
"44370","7030_3",1800,1400,0.777777777777778,1
"44371","7030_4",8000,4000,0.5,1
"44372","7030_5",8000,3000,0.375,1
"44373","7031_3",8000,NA,NA,NA
"44374","7031_4",20600,3000,0.145631067961165,2
