vid,ingreso_viv,mes_info,mes_fov,mes_insp,mes_fp,mes_onl,mes_fa,gas_tot,prop_gasto
1055_4,8000,NA,NA,NA,NA,NA,NA,0,0
1055_5,7600,NA,NA,NA,NA,NA,NA,0,0
1056_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1056_3,3000,NA,NA,NA,NA,NA,NA,0,0
1056_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1056_5,7400,NA,NA,NA,NA,NA,NA,0,0
1057_1,3200,NA,NA,NA,NA,NA,NA,0,0
1057_2,7200,NA,NA,NA,NA,NA,NA,0,0
1057_3,2000,NA,NA,NA,NA,NA,NA,0,0
1057_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1057_5,22500,NA,NA,NA,NA,NA,NA,0,0
1058_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1058_3,5000,NA,NA,NA,NA,NA,NA,0,0
1058_4,14000,NA,NA,NA,NA,NA,NA,0,0
1058_5,3200,NA,NA,NA,NA,NA,NA,0,0
1059_1,4000,NA,NA,NA,NA,NA,NA,0,0
1059_10,3200,NA,NA,NA,NA,NA,NA,0,0
1059_11,8000,NA,NA,NA,NA,NA,NA,0,0
1059_12,1600,NA,NA,NA,NA,NA,NA,0,0
1059_14,1200,NA,NA,NA,NA,NA,NA,0,0
1059_15,4400,NA,NA,NA,NA,NA,NA,0,0
1059_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1059_17,10000,NA,NA,NA,NA,NA,NA,0,0
1059_19,1500,NA,NA,NA,NA,NA,NA,0,0
1059_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1059_20,4000,NA,NA,NA,NA,NA,NA,0,0
1059_3,12000,NA,NA,NA,NA,NA,NA,0,0
1059_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1059_5,15600,NA,NA,NA,NA,NA,NA,0,0
1059_6,6000,NA,NA,NA,NA,NA,NA,0,0
1059_7,14000,NA,NA,NA,NA,NA,NA,0,0
1059_8,6000,NA,NA,NA,NA,NA,NA,0,0
1059_9,25600,NA,NA,NA,NA,NA,NA,0,0
106_1,5200,NA,NA,NA,NA,NA,NA,0,0
106_2,NA,NA,NA,NA,NA,NA,NA,0,NA
106_4,12000,NA,NA,NA,NA,NA,NA,0,0
106_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1060_1,800,NA,NA,NA,NA,NA,NA,0,0
1060_10,6000,NA,NA,NA,NA,NA,NA,0,0
1060_11,4200,NA,NA,NA,NA,NA,NA,0,0
1060_12,4800,NA,NA,NA,NA,NA,NA,0,0
1060_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1060_14,9200,NA,NA,NA,NA,NA,NA,0,0
1060_15,22000,NA,NA,NA,NA,NA,NA,0,0
1060_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1060_17,5800,NA,NA,NA,NA,NA,NA,0,0
1060_18,1200,NA,NA,NA,NA,NA,NA,0,0
1060_2,24000,NA,NA,NA,NA,NA,NA,0,0
1060_20,4000,NA,NA,NA,NA,NA,NA,0,0
1060_3,4000,NA,NA,NA,NA,NA,NA,0,0
1060_4,3600,NA,NA,NA,NA,NA,NA,0,0
1060_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1060_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1060_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1060_9,4000,NA,NA,NA,NA,NA,NA,0,0
1061_1,800,NA,NA,NA,NA,NA,NA,0,0
1061_10,5400,NA,NA,NA,NA,NA,NA,0,0
1061_12,4800,NA,NA,NA,NA,NA,NA,0,0
1061_13,5200,NA,NA,NA,NA,NA,NA,0,0
1061_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1061_17,1200,NA,NA,NA,NA,NA,NA,0,0
1061_18,7400,NA,NA,NA,NA,NA,NA,0,0
1061_19,6000,NA,NA,NA,NA,NA,NA,0,0
1061_20,2400,NA,NA,NA,NA,NA,NA,0,0
1061_3,100000,NA,NA,NA,NA,NA,NA,0,0
1061_4,4000,NA,NA,NA,NA,NA,NA,0,0
1061_5,6000,NA,NA,NA,NA,NA,NA,0,0
1061_6,8000,NA,NA,NA,NA,NA,NA,0,0
1061_7,4800,NA,NA,NA,NA,NA,NA,0,0
1061_8,6800,NA,NA,NA,NA,NA,NA,0,0
1061_9,10000,NA,NA,NA,NA,NA,NA,0,0
1062_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1062_10,3600,NA,NA,NA,NA,NA,NA,0,0
1062_11,8000,NA,NA,NA,NA,NA,NA,0,0
1062_12,6800,NA,NA,NA,NA,NA,NA,0,0
1062_13,2400,NA,NA,NA,NA,NA,NA,0,0
1062_14,7000,NA,NA,NA,NA,NA,NA,0,0
1062_15,2000,NA,NA,NA,NA,NA,NA,0,0
1062_16,3000,NA,NA,NA,NA,NA,NA,0,0
1062_17,7200,NA,NA,NA,NA,NA,NA,0,0
1062_18,4000,NA,NA,NA,NA,NA,NA,0,0
1062_19,36000,NA,NA,NA,NA,NA,NA,0,0
1062_2,4000,NA,NA,NA,NA,NA,NA,0,0
1062_20,7200,NA,NA,NA,NA,NA,NA,0,0
1062_3,5000,NA,NA,NA,NA,NA,NA,0,0
1062_5,4800,NA,NA,NA,NA,NA,NA,0,0
1062_6,2000,NA,NA,NA,NA,NA,NA,0,0
1062_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1062_8,7200,NA,NA,NA,NA,NA,NA,0,0
1062_9,4800,NA,NA,NA,NA,NA,NA,0,0
1063_1,6400,NA,NA,NA,NA,NA,NA,0,0
1063_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1063_11,4000,NA,NA,NA,NA,NA,NA,0,0
1063_12,1200,NA,NA,NA,NA,NA,NA,0,0
1063_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1063_15,13000,NA,NA,NA,NA,NA,NA,0,0
1063_16,2000,NA,NA,NA,NA,NA,NA,0,0
1063_17,5600,NA,NA,NA,NA,NA,NA,0,0
1063_18,8500,NA,NA,NA,NA,NA,NA,0,0
1063_19,3200,NA,NA,NA,NA,NA,NA,0,0
1063_2,2000,NA,NA,NA,NA,NA,NA,0,0
1063_20,4000,NA,NA,NA,NA,NA,NA,0,0
1063_3,3000,NA,NA,NA,NA,NA,NA,0,0
1063_4,15600,NA,NA,NA,NA,NA,NA,0,0
1063_5,7600,NA,NA,NA,NA,NA,NA,0,0
1063_6,4000,NA,NA,NA,NA,NA,NA,0,0
1063_7,1800,NA,NA,NA,NA,NA,NA,0,0
1063_8,4400,NA,NA,NA,NA,NA,NA,0,0
1063_9,12000,NA,NA,NA,NA,NA,NA,0,0
1064_1,5600,NA,NA,NA,NA,NA,NA,0,0
1064_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1064_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1064_12,3200,NA,NA,NA,NA,NA,NA,0,0
1064_13,8800,NA,NA,NA,NA,NA,NA,0,0
1064_15,8000,NA,NA,NA,NA,NA,NA,0,0
1064_17,NA,NA,NA,NA,NA,NA,NA,0,NA
1064_19,5200,NA,NA,NA,NA,NA,NA,0,0
1064_2,5400,NA,NA,NA,NA,NA,NA,0,0
1064_5,8000,NA,NA,NA,NA,NA,NA,0,0
1064_8,3600,NA,NA,NA,NA,NA,NA,0,0
1064_9,10200,NA,NA,NA,NA,NA,NA,0,0
1065_11,3200,NA,NA,NA,NA,NA,NA,0,0
1065_12,3600,NA,NA,NA,NA,NA,NA,0,0
1065_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1065_14,15950,NA,NA,NA,NA,NA,NA,0,0
1065_15,4000,NA,NA,NA,NA,NA,NA,0,0
1065_16,26800,NA,NA,NA,NA,NA,NA,0,0
1065_17,4720,NA,NA,NA,NA,NA,NA,0,0
1065_18,28600,NA,NA,NA,NA,NA,NA,0,0
1065_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1065_2,4000,NA,NA,NA,NA,NA,NA,0,0
1065_20,14400,NA,NA,NA,NA,NA,NA,0,0
1065_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1065_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1065_6,2400,NA,NA,NA,NA,NA,NA,0,0
1065_7,4800,NA,NA,NA,NA,NA,NA,0,0
1065_8,2400,NA,NA,NA,NA,NA,NA,0,0
1065_9,4800,NA,NA,NA,NA,NA,NA,0,0
1066_1,2400,NA,NA,NA,NA,NA,NA,0,0
1066_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1066_12,4400,NA,NA,NA,NA,NA,NA,0,0
1066_13,4000,NA,NA,NA,NA,NA,NA,0,0
1066_14,3000,NA,NA,NA,NA,NA,NA,0,0
1066_16,2400,NA,NA,NA,NA,NA,NA,0,0
1066_17,3200,NA,NA,NA,NA,NA,NA,0,0
1066_18,3000,NA,NA,NA,NA,NA,NA,0,0
1066_19,940,NA,NA,NA,NA,NA,NA,0,0
1066_2,6400,NA,NA,NA,NA,NA,NA,0,0
1066_20,2000,NA,NA,NA,NA,NA,NA,0,0
1066_3,1200,NA,NA,NA,NA,NA,NA,0,0
1066_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1066_5,4800,NA,NA,NA,NA,NA,NA,0,0
1066_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1066_7,2400,NA,NA,NA,NA,NA,NA,0,0
1066_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1066_9,8333.333333333334,NA,NA,NA,NA,NA,NA,0,0
1067_1,4600,NA,NA,NA,NA,NA,NA,0,0
1067_10,3200,NA,NA,NA,NA,NA,NA,0,0
1067_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1067_12,1600,NA,NA,NA,NA,NA,NA,0,0
1067_13,4000,NA,NA,NA,NA,NA,NA,0,0
1067_14,3840,NA,NA,NA,NA,NA,NA,0,0
1067_15,9100,NA,NA,NA,NA,NA,NA,0,0
1067_16,4000,NA,NA,NA,NA,NA,NA,0,0
1067_17,1200,NA,NA,NA,NA,NA,NA,0,0
1067_18,2400,NA,NA,NA,NA,NA,NA,0,0
1067_19,2400,NA,NA,NA,NA,NA,NA,0,0
1067_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1067_20,4000,NA,NA,NA,NA,NA,NA,0,0
1067_3,3000,NA,NA,NA,NA,NA,NA,0,0
1067_4,3800,NA,NA,NA,NA,NA,NA,0,0
1067_5,6400,NA,NA,NA,NA,NA,NA,0,0
1067_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1067_7,2800,NA,NA,NA,NA,NA,NA,0,0
1067_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1067_9,4726.666666666667,NA,NA,NA,NA,NA,NA,0,0
1068_1,4000,NA,NA,NA,NA,NA,NA,0,0
1068_10,14200,NA,NA,NA,NA,NA,NA,0,0
1068_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1068_12,4000,NA,NA,NA,NA,NA,NA,0,0
1068_13,8000,NA,NA,NA,NA,NA,NA,0,0
1068_14,4800,NA,NA,NA,NA,NA,NA,0,0
1068_15,2000,NA,NA,NA,NA,NA,NA,0,0
1068_16,3600,NA,NA,NA,NA,NA,NA,0,0
1068_17,3600,NA,NA,NA,NA,NA,NA,0,0
1068_18,12400,NA,NA,NA,NA,NA,NA,0,0
1068_19,8000,NA,NA,NA,NA,NA,NA,0,0
1068_2,11000,NA,NA,NA,NA,NA,NA,0,0
1068_3,10000,NA,NA,NA,NA,NA,NA,0,0
1068_4,11000,NA,NA,NA,NA,NA,NA,0,0
1068_5,4000,NA,NA,NA,NA,NA,NA,0,0
1068_6,6000,NA,NA,NA,NA,NA,NA,0,0
1068_7,6400,NA,NA,NA,NA,NA,NA,0,0
1068_8,5200,NA,NA,NA,NA,NA,NA,0,0
1068_9,14000,NA,NA,NA,NA,NA,NA,0,0
1069_10,4000,NA,NA,NA,NA,NA,NA,0,0
1069_13,6000,NA,NA,NA,NA,NA,NA,0,0
1069_14,10600,NA,NA,NA,NA,NA,NA,0,0
1069_15,NA,NA,NA,NA,NA,NA,NA,0,NA
1069_16,8000,NA,NA,NA,NA,NA,NA,0,0
1069_17,3600,NA,NA,NA,NA,NA,NA,0,0
1069_18,3200,NA,NA,NA,NA,NA,NA,0,0
1069_19,2000,NA,NA,NA,NA,NA,NA,0,0
1069_2,7200,NA,NA,NA,NA,NA,NA,0,0
1069_20,10000,NA,NA,NA,NA,NA,NA,0,0
1069_3,9600,NA,NA,NA,NA,NA,NA,0,0
1069_4,4800,NA,NA,NA,NA,NA,NA,0,0
1069_5,4000,NA,NA,NA,NA,NA,NA,0,0
1069_6,11400,NA,NA,NA,NA,NA,NA,0,0
1069_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1069_8,9600,NA,NA,NA,NA,NA,NA,0,0
1069_9,10400,NA,NA,NA,NA,NA,NA,0,0
107_2,NA,NA,NA,NA,NA,NA,NA,0,NA
107_4,NA,NA,NA,NA,NA,NA,NA,0,NA
107_5,7000,NA,NA,NA,NA,NA,NA,0,0
1070_2,6000,NA,NA,NA,NA,NA,NA,0,0
1070_3,4000,NA,NA,NA,NA,NA,NA,0,0
1070_4,21000,NA,NA,NA,NA,NA,NA,0,0
1070_5,30000,NA,NA,NA,NA,NA,NA,0,0
1071_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1071_3,27000,NA,NA,NA,NA,NA,NA,0,0
1071_4,24000,NA,NA,NA,NA,NA,NA,0,0
1071_5,30000,NA,NA,NA,NA,NA,NA,0,0
1072_1,8000,NA,NA,NA,NA,NA,NA,0,0
1072_2,20000,NA,NA,NA,NA,NA,NA,0,0
1072_3,32000,NA,NA,NA,NA,NA,NA,0,0
1072_4,5000,NA,NA,NA,NA,NA,NA,0,0
1072_5,55000,NA,NA,NA,NA,NA,NA,0,0
1073_10,3200,NA,NA,NA,NA,NA,NA,0,0
1073_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1073_12,40000,NA,NA,NA,NA,NA,NA,0,0
1073_13,2800,NA,NA,NA,NA,NA,NA,0,0
1073_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1073_15,2400,NA,NA,NA,NA,NA,NA,0,0
1073_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1073_17,NA,NA,NA,NA,NA,NA,NA,0,NA
1073_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1073_2,2000,NA,NA,NA,NA,NA,NA,0,0
1073_20,4800,NA,NA,NA,NA,NA,NA,0,0
1073_3,9000,NA,NA,NA,NA,NA,NA,0,0
1073_4,3200,NA,NA,NA,NA,NA,NA,0,0
1073_5,5000,NA,NA,NA,NA,NA,NA,0,0
1073_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1073_7,2000,NA,NA,NA,NA,NA,NA,0,0
1073_9,2400,NA,NA,NA,NA,NA,NA,0,0
1074_1,4000,NA,NA,NA,NA,NA,NA,0,0
1074_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1074_12,1200,NA,NA,NA,NA,NA,NA,0,0
1074_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1074_14,4000,NA,NA,NA,NA,NA,NA,0,0
1074_15,4000,NA,NA,NA,NA,NA,NA,0,0
1074_16,6400,NA,NA,NA,NA,NA,NA,0,0
1074_17,5000,NA,NA,NA,NA,NA,NA,0,0
1074_18,3000,NA,NA,NA,NA,NA,NA,0,0
1074_19,1800,NA,NA,NA,NA,NA,NA,0,0
1074_2,4800,NA,NA,NA,NA,NA,NA,0,0
1074_20,4800,NA,NA,NA,NA,NA,NA,0,0
1074_4,6000,NA,NA,NA,NA,NA,NA,0,0
1074_5,13600,NA,NA,NA,NA,NA,NA,0,0
1074_6,4800,NA,NA,NA,NA,NA,NA,0,0
1074_7,4000,NA,NA,NA,NA,NA,NA,0,0
1074_9,2800,NA,NA,NA,NA,NA,NA,0,0
1075_1,6800,NA,NA,NA,NA,NA,NA,0,0
1075_10,5200,NA,NA,NA,NA,NA,NA,0,0
1075_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1075_12,4000,NA,NA,NA,NA,NA,NA,0,0
1075_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1075_14,10000,NA,NA,NA,NA,NA,NA,0,0
1075_15,8000,NA,NA,NA,NA,NA,NA,0,0
1075_16,1200,NA,NA,NA,NA,NA,NA,0,0
1075_18,8000,NA,NA,NA,NA,NA,NA,0,0
1075_19,2000,NA,NA,NA,NA,NA,NA,0,0
1075_2,2000,NA,NA,NA,NA,NA,NA,0,0
1075_20,3600,NA,NA,NA,NA,NA,NA,0,0
1075_3,6000,NA,NA,NA,NA,NA,NA,0,0
1075_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1075_5,4000,NA,NA,NA,NA,NA,NA,0,0
1075_6,2800,NA,NA,NA,NA,NA,NA,0,0
1075_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1075_8,6000,NA,NA,NA,NA,NA,NA,0,0
1075_9,7200,NA,NA,NA,NA,NA,NA,0,0
1076_1,8000,NA,NA,NA,NA,NA,NA,0,0
1076_10,4000,NA,NA,NA,NA,NA,NA,0,0
1076_12,NA,NA,NA,NA,NA,NA,NA,0,NA
1076_13,7200,NA,NA,NA,NA,NA,NA,0,0
1076_14,3200,NA,NA,NA,NA,NA,NA,0,0
1076_15,NA,NA,NA,NA,NA,NA,NA,0,NA
1076_16,3000,NA,NA,NA,NA,NA,NA,0,0
1076_17,8080,NA,NA,NA,NA,NA,NA,0,0
1076_18,5400,NA,NA,NA,NA,NA,NA,0,0
1076_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1076_2,3600,NA,NA,NA,NA,NA,NA,0,0
1076_20,12400,NA,NA,NA,NA,NA,NA,0,0
1076_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1076_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1076_5,6800,NA,NA,NA,NA,NA,NA,0,0
1076_7,7400,NA,NA,NA,NA,NA,NA,0,0
1076_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1076_9,1600,NA,NA,NA,NA,NA,NA,0,0
1077_1,4000,NA,NA,NA,NA,NA,NA,0,0
1077_10,4400,NA,NA,NA,NA,NA,NA,0,0
1077_11,8400,NA,NA,NA,NA,NA,NA,0,0
1077_12,NA,NA,NA,NA,NA,NA,NA,0,NA
1077_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1077_14,19600,NA,NA,NA,NA,NA,NA,0,0
1077_15,2000,NA,NA,NA,NA,NA,NA,0,0
1077_16,6200,NA,NA,NA,NA,NA,NA,0,0
1077_17,4800,NA,NA,NA,NA,NA,NA,0,0
1077_18,800,NA,NA,NA,NA,NA,NA,0,0
1077_19,7700,NA,NA,NA,NA,NA,NA,0,0
1077_2,4000,NA,NA,NA,NA,NA,NA,0,0
1077_20,3600,NA,NA,NA,NA,NA,NA,0,0
1077_3,4000,NA,NA,NA,NA,NA,NA,0,0
1077_4,4800,NA,NA,NA,NA,NA,NA,0,0
1077_5,9600,NA,NA,NA,NA,NA,NA,0,0
1077_6,3000,NA,NA,NA,NA,NA,NA,0,0
1077_7,6000,NA,NA,NA,NA,NA,NA,0,0
1077_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1077_9,1600,NA,NA,NA,NA,NA,NA,0,0
1078_1,4800,NA,NA,NA,NA,NA,NA,0,0
1078_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1078_11,800,NA,NA,NA,NA,NA,NA,0,0
1078_12,4000,NA,NA,NA,NA,NA,NA,0,0
1078_13,4000,NA,NA,NA,NA,NA,NA,0,0
1078_14,4800,NA,NA,NA,NA,NA,NA,0,0
1078_15,4000,NA,NA,NA,NA,NA,NA,0,0
1078_16,1600,NA,NA,NA,NA,NA,NA,0,0
1078_17,2800,NA,NA,NA,NA,NA,NA,0,0
1078_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1078_19,400,NA,NA,NA,NA,NA,NA,0,0
1078_2,3200,NA,NA,NA,NA,NA,NA,0,0
1078_20,5200,NA,NA,NA,NA,NA,NA,0,0
1078_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1078_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1078_5,2400,NA,NA,NA,NA,NA,NA,0,0
1078_6,400,NA,NA,NA,NA,NA,NA,0,0
1078_7,1200,NA,NA,NA,NA,NA,NA,0,0
1078_9,83.33333333333333,NA,NA,NA,NA,NA,NA,0,0
1079_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1079_10,3000,NA,NA,NA,NA,NA,NA,0,0
1079_11,3600,NA,NA,NA,NA,NA,NA,0,0
1079_12,2000,NA,NA,NA,NA,NA,NA,0,0
1079_13,2400,NA,NA,NA,NA,NA,NA,0,0
1079_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1079_15,2800,NA,NA,NA,NA,NA,NA,0,0
1079_16,4000,NA,NA,NA,NA,NA,NA,0,0
1079_17,3600,NA,NA,NA,NA,NA,NA,0,0
1079_18,1800,NA,NA,NA,NA,NA,NA,0,0
1079_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1079_2,9600,NA,NA,NA,NA,NA,NA,0,0
1079_20,1200,NA,NA,NA,NA,NA,NA,0,0
1079_3,2000,NA,NA,NA,NA,NA,NA,0,0
1079_4,5000,NA,NA,NA,NA,NA,NA,0,0
1079_5,4000,NA,NA,NA,NA,NA,NA,0,0
1079_6,6200,NA,NA,NA,NA,NA,NA,0,0
1079_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1079_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1079_9,NA,NA,NA,NA,NA,NA,NA,0,NA
108_1,NA,NA,NA,NA,NA,NA,NA,0,NA
108_2,12000,NA,NA,NA,NA,NA,NA,0,0
108_3,6000,NA,NA,NA,NA,NA,NA,0,0
108_4,NA,NA,NA,NA,NA,NA,NA,0,NA
108_5,14400,NA,NA,NA,NA,NA,NA,0,0
1080_1,1600,NA,NA,NA,NA,NA,NA,0,0
1080_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1080_12,10000,NA,NA,NA,NA,NA,NA,0,0
1080_13,2800,NA,NA,NA,NA,NA,NA,0,0
1080_14,8000,NA,NA,NA,NA,NA,NA,0,0
1080_16,2800,NA,NA,NA,NA,NA,NA,0,0
1080_17,10400,NA,NA,NA,NA,NA,NA,0,0
1080_18,3600,NA,NA,NA,NA,NA,NA,0,0
1080_19,2400,NA,NA,NA,NA,NA,NA,0,0
1080_2,4000,NA,NA,NA,NA,NA,NA,0,0
1080_20,2400,NA,NA,NA,NA,NA,NA,0,0
1080_3,8800,NA,NA,NA,NA,NA,NA,0,0
1080_4,6400,NA,NA,NA,NA,NA,NA,0,0
1080_5,4000,NA,NA,NA,NA,NA,NA,0,0
1080_6,6000,NA,NA,NA,NA,NA,NA,0,0
1080_7,8000,NA,NA,NA,NA,NA,NA,0,0
1081_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1081_10,1000,NA,NA,NA,NA,NA,NA,0,0
1081_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1081_12,NA,NA,NA,NA,NA,NA,NA,0,NA
1081_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1081_15,10400,NA,NA,NA,NA,NA,NA,0,0
1081_16,8000,NA,NA,NA,NA,NA,NA,0,0
1081_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1081_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1081_2,4400,NA,NA,NA,NA,NA,NA,0,0
1081_3,2800,NA,NA,NA,NA,NA,NA,0,0
1081_4,4400,NA,NA,NA,NA,NA,NA,0,0
1081_5,3200,NA,NA,NA,NA,NA,NA,0,0
1081_6,5200,NA,NA,NA,NA,NA,NA,0,0
1081_7,17400,NA,NA,NA,NA,NA,NA,0,0
1081_9,5600,NA,NA,NA,NA,NA,NA,0,0
1082_1,200,NA,NA,NA,NA,NA,NA,0,0
1082_10,3000,NA,NA,NA,NA,NA,NA,0,0
1082_11,2400,NA,NA,NA,NA,NA,NA,0,0
1082_12,2000,NA,NA,NA,NA,NA,NA,0,0
1082_13,3600,NA,NA,NA,NA,NA,NA,0,0
1082_15,600,NA,NA,NA,NA,NA,NA,0,0
1082_16,2080,NA,NA,NA,NA,NA,NA,0,0
1082_17,1200,NA,NA,NA,NA,NA,NA,0,0
1082_18,4000,NA,NA,NA,NA,NA,NA,0,0
1082_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1082_2,800,NA,NA,NA,NA,NA,NA,0,0
1082_20,2400,NA,NA,NA,NA,NA,NA,0,0
1082_3,17500,NA,NA,NA,NA,NA,NA,0,0
1082_4,6000,NA,NA,NA,NA,NA,NA,0,0
1082_5,2400,NA,NA,NA,NA,NA,NA,0,0
1082_6,16400,NA,NA,NA,NA,NA,NA,0,0
1082_7,9600,NA,NA,NA,NA,NA,NA,0,0
1082_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1082_9,1200,NA,NA,NA,NA,NA,NA,0,0
1083_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1083_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1083_11,3600,NA,NA,NA,NA,NA,NA,0,0
1083_13,4200,NA,NA,NA,NA,NA,NA,0,0
1083_14,3200,NA,NA,NA,NA,NA,NA,0,0
1083_15,3000,NA,NA,NA,NA,NA,NA,0,0
1083_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1083_17,3600,NA,NA,NA,NA,NA,NA,0,0
1083_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1083_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1083_20,2400,NA,NA,NA,NA,NA,NA,0,0
1083_4,11200,NA,NA,NA,NA,NA,NA,0,0
1083_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1083_7,10400,NA,NA,NA,NA,NA,NA,0,0
1083_8,5200,NA,NA,NA,NA,NA,NA,0,0
1083_9,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_1,12800,NA,NA,NA,NA,NA,NA,0,0
1084_10,2400,NA,NA,NA,NA,NA,NA,0,0
1084_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_12,2400,NA,NA,NA,NA,NA,NA,0,0
1084_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_15,3000,NA,NA,NA,NA,NA,NA,0,0
1084_16,10800,NA,NA,NA,NA,NA,NA,0,0
1084_17,6000,NA,NA,NA,NA,NA,NA,0,0
1084_18,4800,NA,NA,NA,NA,NA,NA,0,0
1084_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_2,13000,NA,NA,NA,NA,NA,NA,0,0
1084_20,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_3,14400,NA,NA,NA,NA,NA,NA,0,0
1084_4,11600,NA,NA,NA,NA,NA,NA,0,0
1084_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1084_6,2800,NA,NA,NA,NA,NA,NA,0,0
1084_7,5800,NA,NA,NA,NA,NA,NA,0,0
1084_8,4400,NA,NA,NA,NA,NA,NA,0,0
1084_9,2200,NA,NA,NA,NA,NA,NA,0,0
1085_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1085_10,4000,NA,NA,NA,NA,NA,NA,0,0
1085_11,2000,NA,NA,NA,NA,NA,NA,0,0
1085_12,2000,NA,NA,NA,NA,NA,NA,0,0
1085_14,3200,NA,NA,NA,NA,NA,NA,0,0
1085_15,500,NA,NA,NA,NA,NA,NA,0,0
1085_16,4000,NA,NA,NA,NA,NA,NA,0,0
1085_17,2000,NA,NA,NA,NA,NA,NA,0,0
1085_18,4800,NA,NA,NA,NA,NA,NA,0,0
1085_19,2000,NA,NA,NA,NA,NA,NA,0,0
1085_20,1440,NA,NA,NA,NA,NA,NA,0,0
