...1,...2,vid,EST_DIS,UPM_DIS,FACTOR,P6_3_1,P6_3_2,P6_3_3,P6_3_4,P6_3_5,P6_3_6,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_4_5,p2distance.3,estratos...stratumID...
22085,22085,5075_4,304,5075,1126,5,5,4,5,5,5,5,4,4,5,5,28.10581378115975,Alta
22086,22086,5075_5,304,5075,1126,5,5,4,5,5,5,5,5,5,4,3,29.218993058495126,Muy Alta
22087,22087,5076_1,304,5076,991,5,5,5,5,5,5,5,5,5,5,5,30.005293987064267,Muy Alta
22088,22088,5076_2,304,5076,991,5,5,5,5,5,5,5,5,5,5,5,30.005293987064267,Muy Alta
22089,22089,5076_3,304,5076,991,5,5,5,5,5,5,5,5,5,5,5,30.005293987064267,Muy Alta
22090,22090,5076_5,304,5076,991,4,4,4,5,5,5,5,5,5,5,5,27.996906942450636,Alta
22091,22091,5077_1,303,5077,1394,5,5,4,5,5,5,5,5,5,5,5,30.122410602283455,Muy Alta
22092,22092,5078_1,304,5078,1034,5,5,4,5,5,5,5,5,5,5,5,29.505880138039167,Muy Alta
22093,22093,5078_2,304,5078,1034,5,5,4,5,5,4,5,5,5,5,3,28.760765514413816,Muy Alta
22094,22094,5078_4,304,5078,1034,4,4,4,4,4,5,5,5,5,5,5,26.321498195431687,Alta
22095,22095,5079_2,310,5079,1488,4,5,4,5,5,5,3,3,3,3,3,24.55111323342748,Media
22096,22096,5079_3,310,5079,1488,4,4,4,4,4,4,4,4,4,4,5,23.778989742047848,Media
22097,22097,5079_6,310,5079,1488,4,4,4,4,5,4,3,4,5,5,3,25.656489399107713,Alta
22098,22098,5079_8,310,5079,1488,4,4,3,4,4,4,4,4,4,4,4,23.20593475423801,Media
22099,22099,5079_11,310,5079,1488,5,4,2,4,4,3,3,2,3,4,4,19.761376602835536,Baja
22100,22100,5079_12,310,5079,1488,4,5,4,5,4,5,4,4,4,4,3,26.099359607881528,Alta
22101,22101,5079_15,310,5079,1488,3,3,3,4,4,3,4,4,4,4,4,21.02548807380887,Baja
22102,22102,5079_16,310,5079,1488,3,2,3,5,5,5,2,3,3,3,3,20.264155486283496,Baja
22103,22103,5079_18,310,5079,1488,4,4,4,4,4,4,4,4,4,4,3,23.778989742047848,Media
22104,22104,5079_19,310,5079,1488,5,5,5,5,5,5,5,5,4,5,5,29.87721638502017,Muy Alta
22105,22105,5080_2,303,5080,1036,4,5,3,5,5,5,2,2,2,2,2,20.629062747511025,Baja
22106,22106,5080_3,303,5080,1036,3,4,3,4,4,4,4,3,3,3,2,19.847311671351903,Baja
22107,22107,5080_5,303,5080,1036,4,4,4,4,4,5,5,5,5,5,2,26.32492336467749,Alta
22108,22108,5081_3,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22109,22109,5081_7,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22110,22110,5081_8,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22111,22111,5081_9,310,5081,1489,4,4,4,5,5,5,5,5,5,5,5,28.849774084655238,Muy Alta
22112,22112,5081_11,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22113,22113,5081_14,310,5081,1489,5,5,4,5,4,5,5,5,5,2,2,27.925110672804884,Alta
22114,22114,5081_15,310,5081,1489,5,5,5,4,5,5,5,5,4,5,2,29.15653995794079,Muy Alta
22115,22115,5081_16,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22116,22116,5081_17,310,5081,1489,3,4,5,5,5,5,5,5,5,5,5,28.840363246167332,Muy Alta
22117,22117,5081_18,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22118,22118,5081_19,310,5081,1489,5,5,5,5,5,5,5,5,4,5,2,29.87892896964307,Muy Alta
22119,22119,5081_20,310,5081,1489,5,5,5,5,5,5,5,5,5,5,5,30.858161129268865,Muy Alta
22120,22120,5082_2,310,5082,1060,2,4,4,5,5,5,5,5,5,5,5,26.95014362883531,Alta
22121,22121,5082_3,310,5082,1060,5,5,5,5,5,5,5,5,5,5,5,30.12346232604442,Muy Alta
22122,22122,5082_5,310,5082,1060,5,5,5,5,5,5,5,5,5,5,5,30.12346232604442,Muy Alta
22123,22123,5082_6,310,5082,1060,3,2,5,5,3,5,3,3,3,3,5,19.196795736617066,Baja
22124,22124,5082_7,310,5082,1060,2,2,5,5,4,3,3,3,3,3,5,18.150761537170027,Baja
22125,22125,5082_10,310,5082,1060,4,4,4,5,4,4,5,4,4,3,3,23.896785911815922,Media
22126,22126,5082_11,310,5082,1060,3,3,3,3,4,5,3,2,2,3,5,16.927810700014003,Muy baja
22127,22127,5082_12,310,5082,1060,3,3,4,5,4,5,3,3,3,3,4,20.503267853414687,Baja
22128,22128,5082_14,310,5082,1060,5,3,3,4,4,5,2,4,2,3,2,19.3990770879145,Baja
22129,22129,5082_17,310,5082,1060,5,5,5,5,5,4,4,4,4,4,5,26.803440453863615,Alta
22130,22130,5082_20,310,5082,1060,3,3,3,3,3,4,4,4,3,4,3,18.309334433403194,Baja
22131,22131,5083_1,310,5083,824,4,4,4,4,4,4,5,5,5,5,5,25.21674080099717,Alta
22132,22132,5083_3,310,5083,824,5,4,3,5,5,5,5,5,5,5,5,27.720316148914108,Alta
22133,22133,5083_4,310,5083,824,3,3,3,5,3,2,4,2,3,2,5,15.81403954372965,Muy baja
22134,22134,5083_5,310,5083,824,2,2,2,2,2,2,3,3,3,2,2,10.61737833095002,Muy baja
22135,22135,5083_7,310,5083,824,2,2,2,5,5,5,3,5,5,5,5,22.54845473816244,Media
22136,22136,5083_9,310,5083,824,3,3,3,5,3,4,3,3,3,3,5,17.754267396873505,Baja
22137,22137,5083_11,310,5083,824,4,5,2,3,3,5,2,2,5,2,2,19.13253652691624,Baja
22138,22138,5083_12,310,5083,824,2,2,2,4,4,4,4,4,4,4,2,18.625059463214455,Baja
22139,22139,5083_13,310,5083,824,5,5,5,5,5,5,5,5,5,5,5,29.719292355039833,Muy Alta
22140,22140,5083_14,310,5083,824,2,5,2,5,5,5,5,2,2,2,5,20.24652289160549,Baja
22141,22141,5083_16,310,5083,824,5,5,4,4,5,3,3,3,4,4,5,23.207481635642818,Media
22142,22142,5083_17,310,5083,824,5,5,2,5,5,5,5,5,5,5,5,28.000127391610324,Alta
22143,22143,5083_18,310,5083,824,3,5,3,5,5,5,5,5,5,5,5,27.408250726824676,Alta
22144,22144,5083_19,310,5083,824,4,3,3,3,5,4,2,2,2,2,2,16.370369699414045,Muy baja
22145,22145,5083_20,310,5083,824,3,5,5,5,5,5,4,4,5,3,5,26.514240748663774,Alta
22146,22146,5084_1,302,5084,1094,5,5,5,5,5,5,5,5,5,5,5,30.18169020322305,Muy Alta
22147,22147,5084_3,302,5084,1094,5,5,5,5,5,5,5,5,5,5,5,30.18169020322305,Muy Alta
22148,22148,5084_4,302,5084,1094,5,5,5,5,5,5,5,5,5,5,5,30.18169020322305,Muy Alta
22149,22149,5084_5,302,5084,1094,5,5,5,5,5,5,5,5,5,5,5,30.18169020322305,Muy Alta
22150,22150,5085_1,312,5085,1166,5,5,5,5,5,5,5,5,5,5,5,30.304996296071906,Muy Alta
22151,22151,5085_2,312,5085,1166,4,4,4,4,5,5,5,5,5,5,2,27.574220239756,Alta
22152,22152,5085_3,312,5085,1166,5,5,5,5,5,5,5,5,5,5,5,30.304996296071906,Muy Alta
22153,22153,5085_5,312,5085,1166,5,5,5,5,5,5,5,5,5,5,5,30.304996296071906,Muy Alta
22154,22154,5085_6,312,5085,1166,5,5,5,5,5,5,5,5,5,5,5,30.304996296071906,Muy Alta
22155,22155,5085_8,312,5085,1166,2,3,3,5,5,5,2,4,2,2,5,19.137818600001527,Baja
22156,22156,5085_9,312,5085,1166,4,4,4,4,4,4,5,4,5,5,5,25.22405275946875,Alta
22157,22157,5085_12,312,5085,1166,4,5,5,5,5,5,5,5,5,5,5,29.722530469774163,Muy Alta
22158,22158,5085_13,312,5085,1166,5,5,5,5,5,5,5,5,5,5,5,30.304996296071906,Muy Alta
22159,22159,5085_17,312,5085,1166,5,4,4,4,4,5,5,5,5,5,5,27.13002519195234,Alta
22160,22160,5085_18,312,5085,1166,5,5,5,5,5,5,5,5,5,5,5,30.304996296071906,Muy Alta
22161,22161,5085_19,312,5085,1166,4,4,4,4,5,5,5,5,4,4,3,26.15054321527929,Alta
22162,22162,5085_20,312,5085,1166,5,5,4,3,4,5,5,5,5,5,2,27.260502410756107,Alta
22163,22163,5086_2,312,5086,574,5,5,5,5,5,5,5,5,5,5,5,29.291146199314632,Muy Alta
22164,22164,5086_3,312,5086,574,5,5,5,5,5,5,5,5,5,5,5,29.291146199314632,Muy Alta
22165,22165,5086_4,312,5086,574,4,4,4,5,5,4,3,4,4,4,5,23.389899041001943,Media
22166,22166,5086_5,312,5086,574,5,5,5,5,5,5,5,5,5,5,5,29.291146199314632,Muy Alta
22167,22167,5086_6,312,5086,574,4,4,4,3,3,5,2,2,4,4,5,18.90729168638069,Baja
22168,22168,5086_7,312,5086,574,5,5,5,5,5,5,5,5,5,5,5,29.291146199314632,Muy Alta
22169,22169,5086_8,312,5086,574,5,5,5,4,4,5,4,4,4,4,4,24.96718906495549,Media
22170,22170,5086_9,312,5086,574,5,5,5,5,5,5,5,5,5,5,5,29.291146199314632,Muy Alta
22171,22171,5086_11,312,5086,574,4,3,4,5,5,5,4,4,5,5,5,25.278662700116207,Alta
22172,22172,5086_12,312,5086,574,5,5,4,5,5,4,4,5,5,5,3,27.400138346361192,Alta
22173,22173,5086_16,312,5086,574,3,5,5,5,5,5,2,2,2,3,3,20.845937665903698,Baja
22174,22174,5086_17,312,5086,574,5,4,4,4,4,4,4,4,4,4,4,22.796153223014255,Media
22175,22175,5086_18,312,5086,574,5,5,5,5,5,5,5,5,5,5,5,29.291146199314632,Muy Alta
22176,22176,5086_19,312,5086,574,5,4,4,5,4,5,3,4,4,4,5,23.69081861682363,Media
22177,22177,5086_20,312,5086,574,2,4,4,4,4,4,2,5,3,3,3,19.057794219168308,Baja
22178,22178,5087_1,311,5087,563,3,5,2,5,5,5,5,5,5,2,2,25.054876557884988,Media
22179,22179,5087_2,311,5087,563,5,5,5,5,5,5,4,3,5,5,5,27.542685561823486,Alta
22180,22180,5087_3,311,5087,563,5,5,4,5,5,5,5,5,5,4,5,28.254807915801972,Alta
22181,22181,5087_6,311,5087,563,4,5,5,5,5,5,5,4,4,2,4,25.79888320542595,Alta
22182,22182,5087_7,311,5087,563,5,2,3,5,5,5,3,5,5,2,5,23.088588023735653,Media
22183,22183,5087_9,311,5087,563,3,3,3,3,5,5,4,3,3,2,5,18.789334535387336,Baja
22184,22184,5087_10,311,5087,563,2,3,2,4,4,3,3,3,4,2,5,16.245706529737475,Muy baja
22185,22185,5087_11,311,5087,563,5,3,3,5,5,4,5,3,4,4,5,23.094889718607902,Media
22186,22186,5087_12,311,5087,563,3,3,3,5,5,5,5,2,5,2,2,22.187023137001248,Media
22187,22187,5087_14,311,5087,563,5,4,2,5,4,2,5,2,2,2,5,17.432064808438103,Muy baja
22188,22188,5087_15,311,5087,563,3,3,3,5,5,2,3,4,4,2,5,18.98355458858388,Baja
22189,22189,5087_16,311,5087,563,3,3,4,5,5,3,5,3,3,2,5,19.88977654086928,Baja
22190,22190,5087_17,311,5087,563,4,2,2,5,5,4,4,2,3,2,4,18.067150560587905,Baja
22191,22191,5087_18,311,5087,563,3,5,5,5,5,5,5,5,5,5,5,28.107376115867236,Alta
22192,22192,5087_19,311,5087,563,3,3,3,4,5,3,5,4,5,2,5,21.13118884316925,Baja
22193,22193,5087_21,311,5087,563,5,5,3,4,4,4,4,2,5,2,4,21.990684499661548,Media
22194,22194,5088_1,312,5088,1442,5,5,4,5,5,5,4,5,5,2,5,28.2984418281117,Alta
22195,22195,5088_2,312,5088,1442,4,3,3,5,5,3,3,3,4,4,2,22.126994669178114,Media
22196,22196,5088_3,312,5088,1442,5,5,5,5,5,5,5,5,5,5,3,30.77766965199253,Muy Alta
22197,22197,5088_12,312,5088,1442,2,2,2,4,4,2,3,2,2,2,2,13.616231257323797,Muy baja
22198,22198,5088_13,312,5088,1442,4,5,4,5,5,5,4,5,5,5,5,29.0493105963667,Muy Alta
22199,22199,5088_14,312,5088,1442,5,4,3,5,5,5,5,2,5,5,5,27.04351749818533,Alta
22200,22200,5088_15,312,5088,1442,3,3,3,4,4,2,3,3,5,2,5,19.140706763375306,Baja
22201,22201,5088_17,312,5088,1442,5,4,4,5,5,5,5,5,5,5,4,29.351748433676644,Muy Alta
22202,22202,5088_18,312,5088,1442,3,5,3,5,2,5,4,5,4,5,5,23.834575000329114,Media
22203,22203,5089_1,311,5089,707,4,4,4,4,4,4,4,4,4,4,4,22.44146115156232,Media
22204,22204,5089_5,311,5089,707,5,5,5,5,5,5,5,5,5,5,5,29.518919954160438,Muy Alta
22205,22205,5089_7,311,5089,707,3,2,2,3,3,3,3,3,3,2,5,13.493636265797402,Muy baja
22206,22206,5089_8,311,5089,707,5,5,5,5,5,5,5,5,4,2,5,27.206353199981898,Alta
22207,22207,5089_9,311,5089,707,4,4,2,4,4,5,5,5,5,2,5,23.282038453570713,Media
22208,22208,5089_10,311,5089,707,4,4,2,4,3,4,5,3,3,2,5,18.39501467147138,Baja
22209,22209,5089_13,311,5089,707,3,4,4,4,4,4,3,3,3,3,5,19.284088076709125,Baja
22210,22210,5089_15,311,5089,707,5,5,5,5,5,5,5,5,5,5,5,29.518919954160438,Muy Alta
22211,22211,5089_16,311,5089,707,4,3,4,4,4,4,2,2,2,2,2,16.43878042394536,Muy baja
22212,22212,5089_17,311,5089,707,4,5,5,5,5,5,5,5,5,5,5,28.936454127862696,Muy Alta
22213,22213,5089_19,311,5089,707,3,5,4,5,5,5,4,4,4,4,5,25.206026065199662,Alta
22214,22214,5089_20,311,5089,707,5,5,3,5,5,5,5,3,4,2,5,24.903459259241245,Media
22215,22215,5090_1,310,5090,1816,5,5,5,5,5,5,5,5,5,5,4,31.41817630095743,Muy Alta
22216,22216,5090_2,310,5090,1816,5,5,5,5,5,5,5,5,4,4,5,29.99449927648072,Muy Alta
22217,22217,5090_3,310,5090,1816,4,4,5,5,5,5,4,4,4,5,5,27.852381860449096,Alta
22218,22218,5090_4,310,5090,1816,5,5,5,5,5,5,5,5,5,5,5,31.41817630095743,Muy Alta
22219,22219,5091_2,310,5091,2468,5,5,5,5,5,5,5,5,3,3,5,29.687427426135333,Muy Alta
22220,22220,5091_3,310,5091,2468,5,5,5,5,5,5,5,5,5,5,5,32.53478147508876,Muy Alta
22221,22221,5091_4,310,5091,2468,4,5,5,4,4,4,5,5,5,5,5,29.458151139361977,Muy Alta
22222,22222,5091_5,310,5091,2468,4,4,3,5,5,2,4,4,3,3,5,23.719411298757073,Media
22223,22223,5092_1,306,5092,5680,2,3,4,5,5,2,5,5,5,5,5,31.774074485254925,Muy Alta
22224,22224,5092_2,306,5092,5680,3,4,2,5,4,5,3,3,3,5,5,29.01105479580461,Muy Alta
22225,22225,5092_3,306,5092,5680,5,3,2,5,5,2,4,5,5,3,5,30.9136340173084,Muy Alta
22226,22226,5092_4,306,5092,5680,5,5,5,5,5,5,5,5,4,4,3,36.611926259369426,Muy Alta
22227,22227,5093_3,306,5093,3539,4,5,4,4,4,4,4,4,4,4,4,28.144367034123448,Alta
22228,22228,5093_5,306,5093,3539,5,4,3,3,3,5,3,3,2,3,2,22.74283697174572,Media
22229,22229,5094_1,306,5094,2468,4,4,4,5,5,4,4,5,4,5,5,28.229209405705728,Alta
22230,22230,5094_2,306,5094,2468,4,4,4,5,5,3,4,5,2,2,5,24.19229586827604,Media
22231,22231,5094_4,306,5094,2468,4,3,3,5,5,3,5,5,5,5,5,27.610243964908538,Alta
22232,22232,5095_1,306,5095,3585,4,4,3,4,4,4,4,3,4,5,3,26.66327759075142,Alta
22233,22233,5095_3,306,5095,3585,4,3,3,5,5,5,3,3,3,3,2,25.86361573882853,Alta
22234,22234,5095_4,306,5095,3585,5,5,5,5,5,5,5,5,5,5,2,34.44773849886895,Muy Alta
22235,22235,5095_5,306,5095,3585,4,4,4,5,5,4,3,3,3,3,3,26.544422333519066,Alta
22236,22236,5096_2,306,5096,2375,4,4,4,5,5,5,4,4,4,4,5,27.792216811989896,Alta
22237,22237,5096_4,306,5096,2375,5,3,5,5,5,5,5,5,3,5,5,28.711314324895284,Muy Alta
22238,22238,5096_5,306,5096,2375,4,4,4,5,5,3,4,4,2,4,4,24.343523245487603,Media
22239,22239,5097_1,301,5097,466,5,3,4,5,5,3,4,4,4,4,5,22.76226311541325,Media
22240,22240,5097_2,301,5097,466,4,4,4,5,5,4,5,5,4,4,5,24.929008367325654,Media
22241,22241,5097_4,301,5097,466,3,2,2,5,5,2,3,3,4,3,4,17.257565544137034,Muy baja
22242,22242,5097_5,301,5097,466,3,4,2,5,5,5,4,5,3,4,5,22.393476787889544,Media
22243,22243,5098_2,301,5098,2421,5,5,5,5,5,5,5,5,5,5,5,32.45428999781242,Muy Alta
22244,22244,5098_3,301,5098,2421,4,4,4,4,4,4,4,4,4,4,4,25.376831195214297,Alta
22245,22245,5098_4,301,5098,2421,4,3,3,4,4,4,5,5,5,4,4,26.081372360602952,Alta
22246,22246,5098_5,301,5098,2421,5,5,5,5,5,5,5,5,4,4,5,31.030612973335707,Muy Alta
22247,22247,5099_1,301,5099,1490,5,4,4,5,5,3,3,3,3,3,2,22.79390875121427,Media
22248,22248,5099_2,301,5099,1490,5,5,5,5,5,5,5,5,5,5,5,30.85987371389177,Muy Alta
22249,22249,5099_3,301,5099,1490,3,3,3,3,3,3,4,4,4,4,4,19.27986335725099,Baja
22250,22250,5099_4,301,5099,1490,4,4,4,5,4,4,5,5,4,4,4,25.656034147074674,Alta
22251,22251,5099_5,301,5099,1490,4,3,2,5,5,4,3,2,2,4,4,19.844402065080782,Baja
22252,22252,5100_1,301,5100,3632,4,4,4,3,5,5,2,2,2,2,2,23.350343162460742,Media
22253,22253,5100_3,301,5100,3632,5,5,5,5,5,5,5,5,5,5,5,34.52822997614529,Muy Alta
22254,22254,5101_1,301,5101,2654,4,4,4,5,5,5,4,4,5,5,4,29.69370494625593,Muy Alta
22255,22255,5101_2,301,5101,2654,4,4,4,4,4,5,5,4,4,4,4,27.09381627749379,Alta
22256,22256,5101_3,301,5101,2654,5,4,5,4,5,5,4,3,4,4,5,28.124767741624026,Alta
22257,22257,5102_1,301,5102,4703,4,4,4,4,4,4,3,3,3,3,3,26.710042056118482,Alta
22258,22258,5102_2,301,5102,4703,4,4,3,5,5,5,2,3,5,3,5,30.01677765547102,Muy Alta
22259,22259,5102_4,301,5102,4703,4,5,5,5,5,5,2,5,5,5,5,34.06142755641955,Muy Alta
22260,22260,5102_5,301,5102,4703,5,3,3,5,5,5,3,5,5,5,5,32.36488918760377,Muy Alta
22261,22261,5103_1,301,5103,2933,4,3,4,4,3,3,2,2,3,3,4,19.902895321272506,Baja
22262,22262,5103_2,301,5103,2933,5,5,5,5,5,4,4,4,2,4,5,28.052647133305232,Alta
22263,22263,5103_3,301,5103,2933,5,5,5,5,5,5,5,5,5,5,5,33.33113332473763,Muy Alta
22264,22264,5104_1,301,5104,698,3,4,5,5,5,5,5,4,4,5,5,25.928084667266507,Alta
22265,22265,5104_3,301,5104,698,4,4,3,5,4,4,3,4,5,4,4,22.9817758319562,Media
22266,22266,5104_5,301,5104,698,4,3,4,5,5,4,4,4,4,4,5,23.322231545253846,Media
22267,22267,5105_1,310,5105,792,5,5,5,5,5,4,5,5,5,5,4,28.919375023481656,Muy Alta
22268,22268,5105_2,310,5105,792,4,4,4,5,5,4,5,5,5,5,5,26.91098797886803,Alta
22269,22269,5105_3,310,5105,792,3,5,4,3,4,4,4,5,5,5,5,24.13711124405212,Media
22270,22270,5105_4,310,5105,792,4,3,5,5,5,5,5,5,4,4,4,25.95261433532045,Alta
22271,22271,5105_5,310,5105,792,4,4,4,5,5,5,4,5,5,3,3,26.1943746312733,Alta
22272,22272,5106_2,310,5106,2701,5,5,5,5,5,4,5,5,4,4,4,30.76502204412258,Muy Alta
22273,22273,5106_4,310,5106,2701,3,5,5,5,5,4,5,5,5,5,5,31.023767416003807,Muy Alta
22274,22274,5106_5,310,5106,2701,3,3,3,2,5,4,5,5,5,3,5,25.115868214563367,Media
22275,22275,5107_3,301,5107,978,5,5,5,5,5,5,5,5,5,5,5,29.983030386966554,Muy Alta
22276,22276,5107_4,301,5107,978,4,4,4,4,4,4,3,3,3,3,3,20.330664335812983,Baja
22277,22277,5107_5,301,5107,978,2,2,2,4,4,3,2,5,2,2,5,14.729044322086397,Muy baja
22278,22278,5108_1,301,5108,3445,4,4,4,5,5,5,4,4,4,4,2,29.624682358493757,Muy Alta
22279,22279,5108_5,301,5108,3445,5,5,5,5,5,5,4,4,5,5,5,33.056746427584095,Muy Alta
22280,22280,5109_1,301,5109,1630,4,5,5,2,5,2,5,5,4,5,5,25.135426669191453,Media
22281,22281,5109_3,301,5109,1630,5,5,5,5,5,5,5,5,5,5,5,31.09963556109788,Muy Alta
22282,22282,5109_4,301,5109,1630,3,4,5,5,5,4,4,4,4,4,5,25.76181580581554,Alta
22283,22283,5109_5,301,5109,1630,4,5,5,4,5,4,5,4,4,5,5,27.49204195728622,Alta
22284,22284,5110_1,314,5110,558,5,5,4,5,5,5,5,5,4,5,5,27.711457697912586,Alta
22285,22285,5110_2,314,5110,558,5,5,4,5,5,5,4,4,4,4,5,26.115782608982926,Alta
22286,22286,5110_3,314,5110,558,4,5,4,5,5,5,5,4,5,4,4,27.085387183829233,Alta
22287,22287,5110_4,314,5110,558,4,3,3,5,5,5,5,5,5,5,5,25.8294365824187,Alta
22288,22288,5111_2,313,5111,936,5,5,5,5,5,5,5,5,4,5,5,28.931869673178927,Muy Alta
22289,22289,5111_3,313,5111,936,5,5,4,4,5,5,5,5,5,4,4,28.171212968441694,Alta
22290,22290,5111_5,313,5111,936,4,5,4,5,5,4,5,5,5,5,5,28.010466395071795,Alta
22291,22291,5112_3,314,5112,623,4,5,2,5,5,5,5,5,5,2,5,25.74009746155678,Alta
22292,22292,5113_1,314,5113,739,5,5,5,5,5,5,4,4,4,4,4,26.99881541353781,Alta
22293,22293,5113_2,314,5113,739,5,5,5,5,5,5,5,5,5,5,5,29.573722662093264,Muy Alta
22294,22294,5113_3,314,5113,739,5,5,5,5,5,5,5,5,5,5,3,29.573722662093264,Muy Alta
22295,22295,5113_4,314,5113,739,4,3,4,5,5,4,3,3,4,4,4,22.241217290714033,Media
22296,22296,5113_5,314,5113,739,5,5,5,5,5,4,4,4,4,4,5,26.253700789912457,Alta
22297,22297,5114_1,313,5114,569,3,4,2,3,5,4,4,3,3,2,4,18.334306662195605,Baja
22298,22298,5114_3,313,5114,569,4,3,2,4,4,2,2,2,2,2,2,13.566104523114676,Muy baja
22299,22299,5115_1,313,5115,589,3,3,3,4,4,4,3,3,3,4,4,18.100526737741855,Baja
22300,22300,5115_2,313,5115,589,5,5,5,5,5,5,5,5,5,5,5,29.316834968658142,Muy Alta
22301,22301,5115_3,313,5115,589,5,5,5,5,5,5,5,5,5,5,5,29.316834968658142,Muy Alta
22302,22302,5116_2,313,5116,587,4,4,4,5,5,4,5,4,4,4,5,24.55783912413616,Media
22303,22303,5116_3,313,5116,587,4,5,4,3,4,4,4,4,4,3,3,21.921983350767082,Media
22304,22304,5116_4,313,5116,587,5,5,5,5,5,5,5,5,5,5,5,29.31340979941234,Muy Alta
22305,22305,5116_5,313,5116,587,4,4,4,4,4,4,4,4,4,2,4,21.347061267112394,Baja
22306,22306,5117_3,313,5117,702,5,5,5,5,5,5,5,5,5,5,5,29.510357031045935,Muy Alta
22307,22307,5117_5,313,5117,702,4,3,3,4,3,3,3,3,4,2,4,17.1950815586246,Muy baja
22308,22308,5118_1,314,5118,316,5,5,5,5,5,5,5,5,5,5,5,28.84929936660622,Muy Alta
22309,22309,5119_5,314,5119,363,5,4,5,5,5,5,4,4,3,5,3,24.967230070046174,Media
22310,22310,5120_2,314,5120,527,5,5,5,5,5,5,5,5,5,2,5,27.87732012748555,Alta
22311,22311,5120_3,314,5120,527,5,5,5,5,5,5,5,5,5,5,5,29.210654722038292,Muy Alta
22312,22312,5120_4,314,5120,527,5,4,4,5,5,5,5,5,5,4,5,27.340288638871492,Alta
22313,22313,5121_2,314,5121,515,4,5,4,5,5,5,5,5,5,5,5,28.034582892455905,Alta
22314,22314,5121_3,314,5121,515,5,5,5,5,5,5,5,5,5,5,5,29.190103706563484,Muy Alta
22315,22315,5122_1,314,5122,525,3,4,4,4,4,4,5,5,3,2,4,20.830413258647752,Baja
22316,22316,5122_2,314,5122,525,4,4,4,4,4,4,4,4,4,4,4,22.129770750194375,Media
22317,22317,5122_3,314,5122,525,5,5,5,5,5,5,5,5,5,5,5,29.20722955279249,Muy Alta
22318,22318,5122_4,314,5122,525,5,5,4,5,5,5,4,5,5,5,5,28.061336323464403,Alta
22319,22319,5122_5,314,5122,525,4,5,4,4,5,5,5,5,5,5,5,27.329319726982636,Alta
22320,22320,5123_1,314,5123,419,5,5,4,5,5,5,5,5,5,5,5,28.45264059495517,Muy Alta
22321,22321,5123_2,314,5123,419,5,5,5,5,5,5,5,5,5,5,5,29.025695582765007,Muy Alta
22322,22322,5123_5,314,5123,419,5,5,5,5,5,5,5,5,5,5,5,29.025695582765007,Muy Alta
22323,22323,5124_1,313,5124,658,5,5,5,5,5,5,5,5,5,5,5,29.435003307638297,Muy Alta
22324,22324,5124_4,313,5124,658,4,5,5,5,5,5,5,5,5,5,5,28.852537481340555,Muy Alta
22325,22325,5125_2,313,5125,513,5,5,4,5,5,5,4,4,4,4,5,26.03871630095239,Alta
22326,22326,5125_3,313,5125,513,5,5,5,5,5,5,5,5,4,5,5,28.207446377691884,Alta
22327,22327,5125_5,313,5125,513,4,5,4,5,5,5,5,4,4,3,4,25.58464385132199,Alta
22328,22328,5126_2,313,5126,711,5,5,4,5,5,4,5,5,5,5,4,28.207600681216856,Alta
22329,22329,5126_5,313,5126,711,4,4,2,4,5,5,5,5,4,4,4,24.22520723623975,Media
22330,22330,5127_1,313,5127,543,5,5,5,5,5,5,5,5,5,5,5,29.238056076004707,Muy Alta
22331,22331,5127_3,313,5127,543,5,5,5,5,5,5,5,5,5,5,2,29.238056076004707,Muy Alta
22332,22332,5128_3,314,5128,556,5,5,5,5,5,5,5,5,5,5,5,29.260319676102416,Muy Alta
22333,22333,5129_2,313,5129,462,5,5,4,5,5,5,4,4,5,5,5,27.375051509661162,Alta
22334,22334,5129_3,313,5129,462,2,2,2,5,5,5,5,4,4,4,4,21.07210658067165,Baja
22335,22335,5129_5,313,5129,462,3,4,3,5,5,4,5,4,4,4,5,23.18824523216598,Media
22336,22336,5130_3,314,5130,442,3,3,3,4,3,4,3,3,3,3,4,16.37767105922312,Muy baja
22337,22337,5130_4,314,5130,442,4,5,4,5,5,4,5,5,5,4,2,26.72000472650788,Alta
22338,22338,5131_2,313,5131,584,3,4,4,5,5,3,3,4,4,4,3,22.07944443730786,Media
22339,22339,5131_3,313,5131,584,5,4,5,5,5,5,4,4,4,5,5,26.324943431333047,Alta
22340,22340,5131_4,313,5131,584,5,4,4,5,5,4,3,3,4,5,5,23.855543595819118,Media
22341,22341,5132_2,313,5132,674,4,4,3,5,5,4,4,4,4,4,5,23.56094075700044,Media
22342,22342,5133_1,313,5133,647,4,4,4,4,4,5,5,5,2,2,5,21.387696872938946,Baja
22343,22343,5133_2,313,5133,647,3,4,2,5,5,2,3,5,3,4,2,19.895272492240284,Baja
